lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,89607,35381,30440,23786,8,0.399,0.350,Medium,1,4.4,3.9,2.7,4.4,1.9,2.53,12.0,3,Clear,36,24,none,0,,0
2,88796,35097,30230,23469,19,0.657,0.812,Medium,2,8.1,6.8,5.2,8.1,4.2,2.53,2.8,3,Clear,36,24,none,0,,1
3,82451,29020,29635,23796,18,0.875,0.447,Medium,3,11.9,9.4,7.4,11.9,6.3,2.56,0.0,3,Clear,36,24,none,0,,1
4,82588,29085,29767,23736,17,0.898,0.797,Medium,4,15.7,12.1,9.8,15.7,8.3,2.55,3.4,3,Clear,36,24,none,0,,1
5,82581,28954,29852,23775,15,0.868,0.385,Medium,5,19.6,15.0,12.2,19.6,10.4,2.48,0.0,3,Clear,36,24,none,0,,1
6,83624,29232,30259,24133,15,1.090,0.265,Medium,6,23.3,18.1,14.5,23.3,12.4,2.53,0.0,3,Clear,36,24,none,0,,1
7,83294,29064,30101,24129,16,1.041,0.248,Medium,7,27.3,21.1,17.0,27.3,14.7,2.44,0.0,3,Clear,36,24,none,0,,1
8,84049,29639,30286,24124,16,1.337,0.279,Medium,8,30.7,23.8,19.4,30.7,16.6,2.55,0.0,3,Clear,36,24,none,0,,0
9,86714,29565,29826,27323,20,0.000,0.000,Medium,9,34.1,26.6,21.9,34.1,18.9,2.55,7.5,0,Clear,36,24,none,0,,0
10,119922,45977,29859,44086,19,0.748,2.783,Hard,1,0.2,0.0,0.2,0.2,0.2,2.56,0.0,3,Clear,36,24,none,1,Hard,1
11,83151,29336,29910,23905,13,1.595,0.779,Hard,2,3.2,2.1,1.7,3.2,1.8,2.57,3.1,3,Clear,36,24,none,0,,0
12,81543,28886,29277,23380,12,0.907,1.738,Hard,3,6.0,3.9,3.7,6.0,3.4,2.65,1.6,3,Clear,36,24,none,0,,1
13,82185,28861,29502,23822,12,1.706,0.893,Hard,4,8.7,6.0,5.2,8.7,5.2,2.52,1.3,3,Clear,36,24,none,0,,0
14,81923,28987,29321,23615,12,1.303,1.685,Hard,5,11.3,8.2,7.1,11.3,6.6,2.53,0.0,3,Clear,36,24,none,0,,0
15,82353,29046,29531,23776,12,0.605,2.266,Hard,6,14.3,10.0,8.7,14.3,8.1,2.58,1.3,3,Clear,36,24,none,0,,1
16,82631,29239,29484,23908,11,1.114,0.768,Hard,7,17.3,11.9,10.7,17.3,9.4,2.64,0.0,3,Clear,36,24,none,0,,1
17,83425,29078,30083,24264,10,1.975,0.526,Hard,8,20.1,13.9,12.6,20.1,11.2,2.52,0.0,3,Clear,36,24,none,0,,0
18,84726,29649,30994,24083,10,3.617,0.376,Hard,9,23.1,16.0,14.6,23.1,13.0,0.00,0.1,0,Clear,35,23,none,0,,0
