lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,86528,32344,27985,26199,6,0.402,1.541,Medium,1,3.2,3.1,2.3,3.2,1.8,1.41,16.6,0,Clear,33,21,none,0,,0
2,81942,26833,28806,26303,7,0.446,1.630,Medium,2,6.8,6.1,4.7,6.8,4.0,1.35,0.2,3,Clear,33,21,none,0,,1
3,81444,26310,27798,27336,6,1.108,2.293,Medium,3,10.7,8.8,7.2,10.7,6.2,1.47,8.4,3,Clear,33,21,none,0,,0
4,80738,26499,27500,26739,6,0.555,2.502,Medium,4,14.7,11.6,9.4,14.7,8.4,1.38,13.8,3,Clear,33,21,none,0,,1
5,81508,27240,27726,26542,6,0.232,2.445,Medium,5,18.4,14.3,11.9,18.4,10.3,1.31,21.1,3,Clear,33,21,none,0,,1
6,82173,26423,28035,27715,6,0.230,2.069,Medium,6,22.1,17.3,14.3,22.1,12.6,1.25,36.3,3,Clear,33,21,none,0,,1
7,80969,25905,28260,26804,3,3.624,0.000,Medium,7,25.7,20.3,16.5,25.7,14.8,1.34,24.5,3,Clear,33,21,none,0,,0
8,80924,26151,27832,26941,1,0.000,0.000,Medium,8,29.5,23.1,18.9,29.5,17.0,1.32,1.3,3,Clear,33,21,none,0,,0
9,81222,26592,27671,26959,1,0.000,17.091,Medium,9,33.3,26.1,21.4,33.3,18.8,1.27,43.3,3,Clear,33,21,none,0,,0
10,85756,25881,28226,31649,1,0.000,16.231,Medium,10,36.7,29.1,23.9,36.7,20.9,1.24,3.5,0,Clear,33,21,none,0,,0
11,124142,48191,27020,48931,4,3.141,1.388,Hard,1,0.5,0.1,0.1,0.5,0.1,1.18,9.8,3,Clear,33,21,none,1,Hard,0
12,79436,26068,27113,26255,4,1.744,2.886,Hard,2,3.5,2.3,1.9,3.5,1.8,1.22,10.2,0,Clear,33,21,none,0,,0
13,79427,25677,26824,26926,5,0.000,4.217,Hard,3,6.5,4.4,3.5,6.5,3.4,1.28,14.2,3,Clear,33,21,none,0,,1
14,78775,25089,27226,26460,4,0.285,2.367,Hard,4,9.2,6.3,5.2,9.2,4.8,1.23,19.3,3,Clear,33,21,none,0,,1
15,79684,25906,27738,26040,2,4.518,1.522,Hard,5,12.3,8.5,7.0,12.3,6.4,1.17,0.0,0,Clear,33,21,none,0,,0
16,80114,26278,27472,26364,1,0.000,1.797,Hard,6,14.9,10.5,8.7,14.9,8.1,0.02,1.4,0,Clear,32,20,none,0,,0
