lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,111948,44099,42662,25187,6,0.826,1.940,Medium,1,3.3,2.4,3.3,2.8,1.9,1.39,1.0,1,Clear,35,23,none,0,,0
2,104678,37242,41732,25704,3,2.502,2.412,Medium,2,6.4,5.3,5.5,6.4,3.9,1.40,4.9,1,Clear,35,23,none,0,,0
3,128120,37279,42398,48443,4,2.261,5.447,Hard,1,0.5,0.0,0.3,0.5,0.0,1.46,4.7,0,Clear,35,23,none,1,Hard,0
4,184354,18642,21199,144513,2,1.131,2.724,Hard,2,3.1,1.9,1.8,3.1,1.4,1.00,20.2,0,Clear,35,23,none,0,,0
5,263094,5,0,263089,1,0.000,0.000,Hard,3,5.8,3.9,3.5,5.8,3.1,0.54,35.7,3,Clear,34,23,SC,0,,0
6,106582,39396,41865,25321,1,0.000,0.942,Hard,4,8.3,6.1,5.2,8.3,4.7,1.47,8.6,0,Clear,34,23,none,0,,0
7,103997,36841,41617,25539,1,0.000,2.021,Hard,5,10.9,8.2,6.8,10.9,6.3,1.41,5.4,3,Clear,34,23,none,0,,0
8,104861,37138,42276,25447,2,0.000,2.992,Hard,6,13.7,10.1,8.6,13.7,8.1,1.36,42.1,3,Clear,34,23,none,0,,0
9,104944,37183,42146,25615,2,0.000,3.994,Hard,7,16.3,12.4,10.6,16.3,9.7,1.37,62.0,0,Clear,33,23,none,0,,0
10,105712,37032,42551,26129,2,0.000,4.423,Hard,8,19.1,14.5,12.4,19.1,11.5,1.15,100.0,0,Clear,33,23,none,0,,0
11,105067,37121,42572,25374,1,0.000,5.919,Hard,9,22.0,16.7,14.1,22.0,12.9,1.20,50.1,3,Clear,33,23,none,0,,0
12,105306,37479,42101,25726,1,0.000,8.103,Hard,10,25.1,18.7,15.7,25.1,14.2,1.15,51.6,3,Clear,33,23,none,0,,0
13,105275,38173,43486,23616,1,0.000,8.241,Hard,11,28.1,20.7,17.4,28.1,15.8,0.00,0.0,0,Clear,32,22,none,0,,0
