lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,96963,36942,33852,26169,6,0.191,0.339,Medium,1,4.1,3.1,1.8,4.1,2.5,2.50,2.9,3,Clear,43,29,none,0,,0
2,92427,32016,34046,26365,5,0.867,0.808,Medium,2,8.0,6.0,4.1,8.0,4.5,2.49,4.3,1,Clear,43,29,none,0,,1
3,92872,32204,34368,26300,7,0.780,0.440,Medium,3,11.6,9.0,6.4,11.6,6.6,2.42,0.1,1,Clear,43,29,none,0,,1
4,94351,32821,35033,26497,5,1.723,0.512,Medium,4,15.6,11.7,8.7,15.6,8.8,2.56,5.5,1,Clear,42,29,none,0,,0
5,93371,32512,34277,26582,6,1.468,0.543,Medium,5,19.0,14.6,11.0,19.0,11.0,2.44,6.3,0,Clear,42,29,none,0,,0
6,93593,32284,34787,26522,6,1.132,0.239,Medium,6,23.0,17.7,13.6,23.0,12.9,2.48,8.9,3,Clear,42,29,none,0,,1
7,122131,32210,34729,55192,7,0.177,0.000,Hard,1,0.5,0.3,0.1,0.5,0.0,2.49,0.0,0,Clear,42,29,none,1,Hard,0
8,105291,45583,33722,25986,10,2.546,0.000,Hard,2,3.5,2.1,2.1,3.5,1.3,2.48,9.0,0,Clear,42,29,none,0,,1
9,92294,31936,34091,26267,4,0.214,0.591,Hard,3,6.3,4.3,3.7,6.3,3.0,2.51,1.8,3,Clear,42,29,none,0,,0
10,94109,31990,34764,27355,3,0.163,0.000,Hard,4,9.4,6.2,5.4,9.4,4.4,2.48,47.2,3,Clear,42,29,none,0,,1
11,92504,31621,34562,26321,4,0.045,1.757,Hard,5,12.1,8.2,7.1,12.1,5.8,2.51,2.5,0,Clear,42,29,none,0,,0
12,93429,32788,34697,25944,5,0.245,2.124,Hard,6,14.7,10.1,8.9,14.7,7.6,2.47,10.0,3,Clear,42,29,none,0,,0
13,93429,32465,34489,26475,4,0.211,2.762,Hard,7,17.6,12.2,10.6,17.6,9.3,2.48,25.8,0,Clear,42,29,none,0,,0
14,96134,32260,35944,27930,4,0.140,0.739,Hard,8,20.1,14.4,12.4,20.1,11.1,0.00,3.0,0,Clear,41,28,none,0,,0
