lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,97997,34353,40165,23479,2,2.465,0.093,Soft,1,3.6,3.3,3.4,3.6,2.1,2.54,4.3,3,Clear,30,23,none,0,,0
2,93729,30096,40410,23223,3,1.593,1.192,Soft,2,8.7,7.2,6.3,8.7,4.5,2.58,4.1,0,Clear,30,23,none,0,,0
3,94434,30427,40793,23214,3,0.841,1.864,Soft,3,13.8,10.8,9.2,13.8,7.0,2.56,3.9,0,Clear,30,23,none,0,,0
4,94739,30493,40676,23570,1,0.000,2.258,Soft,4,18.9,14.5,12.1,18.9,9.7,2.57,12.0,3,Clear,30,23,none,0,,1
5,94473,30281,41002,23190,1,0.000,1.286,Soft,5,23.6,18.4,15.4,23.6,12.4,2.44,11.2,3,Clear,30,23,none,0,,0
6,95350,30504,41348,23498,1,0.000,1.912,Soft,6,28.6,22.1,18.3,28.6,14.8,2.40,6.6,3,Clear,30,23,none,0,,0
7,95928,30745,41023,24160,1,0.000,2.665,Soft,7,33.6,25.7,21.7,33.6,17.5,2.45,11.2,0,Clear,29,23,none,0,,0
8,96634,31394,41248,23992,1,0.000,1.953,Soft,8,38.5,29.3,24.9,38.5,20.4,2.33,62.1,3,Clear,29,23,none,0,,0
9,115341,30471,41718,43152,1,0.000,24.970,Medium,1,0.5,0.3,0.2,0.5,0.0,2.45,28.8,0,Clear,29,23,none,1,Medium,0
10,113380,50071,40348,22961,1,0.000,5.942,Medium,2,4.3,3.2,2.7,4.3,2.2,2.40,17.2,3,Clear,29,23,none,0,,0
11,93457,30025,40223,23209,1,0.000,8.247,Medium,3,8.2,6.3,5.0,8.2,4.0,2.34,0.4,3,Clear,29,23,none,0,,0
12,94970,30592,40897,23481,1,0.000,8.363,Medium,4,11.7,9.2,7.3,11.7,5.8,2.37,76.9,3,Clear,29,23,none,0,,0
13,92790,29594,40226,22970,1,0.000,10.125,Medium,5,15.2,11.9,9.7,15.2,7.8,2.23,9.2,3,Clear,29,23,none,0,,0
14,94234,30032,40469,23733,1,0.000,10.217,Medium,6,19.2,14.9,11.9,19.2,9.9,2.24,32.4,3,Clear,29,23,none,0,,0
