lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,103369,30381,30626,42362,3,2.276,0.637,Medium,1,3.9,3.9,1.8,3.1,1.8,2.51,16.9,0,Clear,35,23,none,0,,0
2,98671,25987,29860,42824,3,1.295,3.032,Medium,2,6.8,6.8,4.3,6.8,4.0,2.57,4.9,0,Clear,35,23,none,0,,0
3,98718,26164,29946,42608,3,0.537,4.321,Medium,3,10.5,9.5,6.8,10.5,6.0,2.53,5.8,3,Clear,35,23,none,0,,1
4,99515,26217,30411,42887,1,0.000,5.516,Medium,4,14.4,12.4,8.9,14.4,7.8,2.45,1.7,3,Clear,35,23,none,0,,1
5,99164,26281,29993,42890,1,0.000,1.952,Medium,5,18.2,15.0,11.2,18.2,9.7,2.55,12.1,3,Clear,35,23,none,0,,0
6,99171,26074,30015,43082,1,0.000,4.160,Medium,6,21.9,17.9,13.4,21.9,11.7,2.39,23.6,0,Clear,35,23,none,0,,0
7,100283,26471,30538,43274,2,0.012,4.991,Medium,7,25.3,20.6,15.9,25.3,14.0,2.38,19.2,0,Clear,35,23,none,0,,0
8,99944,26516,30428,43000,2,0.098,5.506,Medium,8,28.8,23.3,18.1,28.8,16.2,2.46,7.6,0,Clear,35,23,none,0,,0
9,130341,26740,30361,73240,1,0.000,14.981,Hard,1,0.3,0.3,0.2,0.2,0.1,2.52,37.7,0,Clear,35,23,none,1,Hard,0
10,117807,45309,30139,42359,1,0.000,6.297,Hard,2,2.8,2.1,1.8,2.8,1.6,2.49,21.0,3,Clear,35,23,none,0,,0
11,98142,25633,29928,42581,1,0.000,7.048,Hard,3,5.9,4.1,3.8,5.9,3.3,2.42,25.3,0,Clear,35,23,none,0,,0
12,98396,25928,30057,42411,1,0.000,8.403,Hard,4,8.5,6.0,5.8,8.5,4.9,2.53,21.6,3,Clear,35,23,none,0,,0
13,98433,26173,29745,42515,1,0.000,10.045,Hard,5,11.1,8.0,7.8,11.1,6.3,2.34,26.4,3,Clear,35,23,none,0,,0
14,98564,25933,30000,42631,1,0.000,11.142,Hard,6,13.7,10.1,9.5,13.7,7.7,0.06,0.0,0,Clear,36,24,none,0,,0
