lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,98627,34866,40588,23173,5,0.258,2.282,Soft,1,3.9,3.8,1.7,3.9,2.3,1.41,0.0,3,Clear,27,22,none,0,,0
2,93946,30615,40212,23119,3,1.919,2.261,Soft,2,9.0,7.6,4.9,9.0,4.9,1.57,1.3,0,Clear,27,22,none,0,,0
3,93901,30544,40283,23074,3,0.910,4.179,Soft,3,14.2,11.3,7.8,14.2,7.5,1.34,0.9,3,Clear,27,22,none,0,,0
4,94891,30212,41193,23486,4,0.504,4.235,Soft,4,19.0,15.0,10.9,19.0,10.1,1.37,25.6,0,Clear,27,22,none,0,,1
5,93925,30129,40583,23213,1,0.000,1.938,Soft,5,23.8,18.7,13.8,23.8,12.9,1.40,10.3,0,Clear,27,22,none,0,,0
6,94860,30827,40768,23265,3,0.127,3.729,Soft,6,28.9,22.2,16.8,28.9,15.7,1.47,32.5,3,Clear,27,22,none,0,,0
7,96700,30514,41291,24895,2,0.000,4.549,Soft,7,33.7,26.0,20.1,33.7,18.3,1.45,7.4,0,Clear,27,22,none,0,,0
8,114270,50698,40629,22943,5,1.428,0.000,Medium,1,0.3,0.3,0.2,0.0,0.1,1.40,8.0,3,Clear,27,22,none,1,Medium,1
9,93424,29882,40683,22859,3,0.000,10.988,Medium,2,4.0,3.2,2.3,4.0,2.0,1.45,16.7,1,Clear,27,22,none,0,,0
10,94493,30599,40732,23162,2,0.098,12.652,Medium,3,7.8,6.1,4.4,7.8,4.0,1.42,74.3,2,Clear,27,22,none,0,,0
11,93166,29845,40117,23204,2,0.122,14.594,Medium,4,11.2,8.7,6.8,11.2,6.3,1.39,52.3,2,Clear,27,22,none,0,,0
12,93637,30002,40419,23216,2,0.000,16.070,Medium,5,14.7,11.7,9.0,14.7,8.3,1.45,25.6,2,Clear,27,22,none,0,,0
13,93596,30077,40242,23277,2,0.000,18.559,Medium,6,18.4,14.4,11.4,18.4,10.3,1.41,3.6,2,Clear,27,22,none,0,,0
14,95324,30233,40618,24473,2,0.000,19.115,Medium,7,22.2,17.0,13.5,22.2,12.5,0.02,2.8,0,Clear,26,21,none,0,,0
