lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,78321,23281,33745,21295,16,0.572,0.873,Medium,1,3.4,3.4,3.4,2.3,1.3,1.57,32.8,3,Clear,32,21,none,0,,0
2,69372,17076,31336,20960,12,1.556,0.861,Medium,2,6.3,6.3,5.6,5.7,3.2,1.58,10.5,2,Clear,32,21,none,0,,0
3,70340,16832,32357,21151,11,0.442,0.196,Medium,3,9.6,9.3,8.2,9.6,5.2,1.57,3.0,3,Clear,32,21,none,0,,1
4,69346,17123,31059,21164,10,0.809,0.479,Medium,4,13.3,12.0,10.7,13.3,7.1,1.54,1.6,3,Clear,32,21,none,0,,1
5,70201,17062,31767,21372,10,0.677,0.103,Medium,5,17.2,14.6,13.2,17.2,9.0,1.59,0.0,3,Clear,32,21,none,0,,1
6,70166,17143,31569,21454,9,4.195,1.030,Medium,6,21.1,17.2,15.4,21.1,10.8,1.56,0.2,3,Clear,32,21,none,0,,0
7,70114,17112,31465,21537,8,3.566,3.507,Medium,7,24.7,20.2,17.9,24.7,12.9,1.63,0.8,3,Clear,32,21,none,0,,0
8,73899,17169,31753,24977,9,0.125,4.082,Medium,8,28.2,22.9,20.3,28.2,14.8,1.68,5.9,0,Clear,32,21,none,0,,0
9,105192,32800,30919,41473,17,0.535,0.000,Hard,1,0.4,0.2,0.2,0.4,0.0,1.72,0.0,3,Clear,32,21,none,1,Hard,0
10,70520,17140,31280,22100,13,3.451,0.000,Hard,2,3.1,2.3,1.9,3.1,1.6,1.60,0.0,3,Clear,32,21,none,0,,0
11,69615,17251,31076,21288,7,2.341,6.546,Hard,3,5.6,4.3,3.6,5.6,3.0,1.60,0.0,3,Clear,32,21,none,0,,0
12,69848,17528,30917,21403,7,2.188,6.502,Hard,4,8.6,6.5,5.6,8.6,4.7,1.59,0.0,3,Clear,32,21,none,0,,0
13,70778,17094,31611,22073,8,2.588,5.274,Hard,5,11.2,8.5,7.1,11.2,6.3,1.65,0.0,3,Clear,32,21,none,0,,0
14,69972,17369,31117,21486,8,2.509,5.108,Hard,6,14.0,10.4,9.0,14.0,7.8,1.61,0.0,3,Clear,32,21,none,0,,0
15,70512,17148,31647,21717,7,2.816,4.455,Hard,7,16.6,12.6,11.0,16.6,9.2,1.55,3.3,3,Clear,32,21,none,0,,0
16,70168,17154,31605,21409,8,2.835,4.161,Hard,8,19.1,14.8,12.9,19.1,10.6,1.60,0.0,3,Clear,32,21,none,0,,0
17,70960,17384,31838,21738,8,3.112,3.168,Hard,9,21.9,16.7,14.8,21.9,12.4,1.62,1.1,3,Clear,32,21,none,0,,0
18,83234,20531,40350,22353,8,0.684,7.327,Hard,10,24.5,18.9,16.4,24.5,13.7,0.04,0.0,0,Clear,31,20,none,0,,0
