lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101273,29376,39492,32405,4,1.722,1.685,Medium,1,4.3,2.1,2.7,4.3,1.7,2.48,40.1,3,Clear,39,27,none,0,,0
2,98315,26345,39136,32834,3,1.024,0.149,Medium,2,7.7,5.0,5.1,7.7,3.8,2.51,6.7,3,Clear,38,26,none,0,,1
3,98420,26529,39034,32857,2,0.026,0.511,Medium,3,11.4,7.8,7.7,11.4,5.7,2.49,13.9,1,Clear,38,26,none,0,,0
4,99078,27295,39346,32437,3,0.027,1.242,Medium,4,15.2,10.9,9.9,15.2,7.8,2.47,6.8,3,Clear,38,26,none,0,,0
5,99406,26832,39511,33063,1,0.000,2.179,Medium,5,18.7,13.7,12.1,18.7,10.1,2.52,9.8,3,Clear,38,26,none,0,,0
6,99173,26878,39629,32666,1,0.000,3.451,Medium,6,22.3,16.8,14.7,22.3,12.2,2.45,18.3,3,Clear,38,26,none,0,,0
7,125261,27114,40224,57923,1,0.000,0.000,Hard,1,0.4,0.3,0.3,0.4,0.0,2.39,26.3,0,Clear,38,26,none,1,Hard,0
8,118295,45461,39928,32906,6,0.446,2.747,Hard,2,3.2,2.3,2.1,3.2,1.3,2.47,38.4,3,Clear,38,26,none,0,,0
9,100377,27186,39926,33265,2,0.101,0.000,Hard,3,6.2,4.4,3.7,6.2,2.8,2.45,17.9,2,Clear,38,26,none,0,,0
10,105880,27923,42910,35047,4,3.538,1.426,Hard,4,8.7,6.5,5.7,8.7,4.4,2.61,80.9,0,Clear,38,26,none,0,,0
11,107320,28022,42515,36783,8,1.431,0.292,Hard,5,11.8,8.5,7.5,11.8,5.7,2.85,100.0,0,Clear,38,26,none,0,,1
12,103297,28341,41182,33774,8,0.413,9.100,Hard,6,14.4,10.7,9.1,14.4,7.3,2.83,99.5,0,Clear,37,26,none,0,,1
13,101523,27298,40624,33601,9,0.281,8.364,Hard,7,17.5,12.5,10.9,17.5,9.0,2.94,96.9,3,Clear,37,26,none,0,,1
14,100197,27353,39515,33329,9,1.792,1.223,Hard,8,20.3,14.6,12.6,20.3,10.4,0.08,3.7,0,Clear,38,27,none,0,,0
