lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101282,28672,39658,32952,4,0.817,0.824,Soft,1,3.2,1.8,3.2,2.5,2.6,2.52,39.6,3,Clear,39,25,none,0,,0
2,97629,26265,38587,32777,2,0.607,0.904,Soft,2,7.4,5.4,6.5,7.4,5.3,2.54,18.3,3,Clear,38,25,none,0,,1
3,97907,26590,38386,32931,1,0.000,0.734,Soft,3,12.1,9.1,9.7,12.1,7.9,2.58,26.0,3,Clear,38,25,none,0,,0
4,99356,27068,39340,32948,1,0.000,1.177,Soft,4,17.1,12.8,12.6,17.1,10.6,2.41,28.4,3,Clear,38,25,none,0,,0
5,99445,26946,39333,33166,1,0.000,1.693,Soft,5,22.1,16.4,15.6,22.1,13.4,2.38,27.1,3,Clear,38,25,none,0,,0
6,100574,27039,39995,33540,1,0.000,0.862,Soft,6,27.0,19.9,18.7,27.0,16.1,2.41,47.1,3,Clear,38,25,none,0,,0
7,100471,27012,39763,33696,1,0.000,0.869,Soft,7,31.7,23.6,21.7,31.7,19.0,2.35,56.7,3,Clear,38,25,none,0,,0
8,100159,26995,39628,33536,1,0.000,0.003,Soft,8,36.7,27.2,24.7,36.7,21.7,2.48,27.8,3,Clear,38,25,none,0,,0
9,100847,27289,39888,33670,1,0.000,21.111,Soft,9,41.4,31.1,27.8,41.4,24.5,2.32,31.4,0,Clear,38,25,none,0,,0
10,116275,45088,38786,32401,1,0.000,3.897,Medium,1,0.2,0.1,0.2,0.0,0.2,2.37,26.2,3,Clear,38,25,none,1,Medium,0
11,97851,26432,38922,32497,2,0.064,5.788,Medium,2,3.7,2.9,2.7,3.7,2.4,2.48,60.3,3,Clear,38,25,none,0,,0
12,98073,26608,39102,32363,2,0.000,7.296,Medium,3,7.4,5.7,5.0,7.4,4.6,2.29,98.8,0,Clear,37,25,none,0,,0
13,97986,26316,39034,32636,1,0.000,8.917,Medium,4,11.2,8.7,7.4,11.2,6.6,2.28,57.1,2,Clear,37,25,none,0,,0
14,98931,26244,39199,33488,1,0.000,10.091,Medium,5,15.1,11.5,9.5,15.1,8.7,2.35,34.2,2,Clear,37,25,none,0,,0
