lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,92022,37575,18549,35898,10,0.252,0.719,Medium,1,4.3,2.9,1.8,4.3,2.0,1.44,19.1,3,Clear,29,20,none,0,,0
2,82825,28617,18516,35692,6,0.408,0.190,Medium,2,7.9,5.8,4.2,7.9,4.2,1.37,8.5,0,Clear,29,20,none,0,,1
3,83172,29563,18368,35241,3,0.481,0.817,Medium,3,11.4,8.8,6.4,11.4,6.2,1.37,9.3,3,Clear,29,20,none,0,,1
4,82364,28703,18602,35059,2,3.617,1.239,Medium,4,15.2,11.5,8.6,15.2,8.3,1.45,6.9,3,Clear,29,20,none,0,,0
5,82665,28899,18601,35165,3,2.427,2.490,Medium,5,18.9,14.3,10.8,18.9,10.5,1.36,5.4,3,Clear,29,20,none,0,,0
6,82990,28778,18695,35517,3,2.050,3.597,Medium,6,22.4,17.3,13.4,22.4,12.7,1.34,11.4,3,Clear,29,20,none,0,,0
7,82468,28942,18275,35251,4,0.818,5.679,Medium,7,25.8,20.2,15.9,25.8,15.0,1.36,8.6,3,Clear,28,20,none,0,,0
8,96566,28582,18359,49625,5,0.163,1.742,Medium,8,29.7,23.1,18.4,29.7,17.2,1.46,40.6,0,Clear,28,20,none,0,,0
9,110346,33437,18602,58307,2,0.033,0.082,Soft,1,0.3,0.2,0.1,0.3,0.0,1.22,9.8,3,Clear,28,20,none,1,Soft,0
10,81594,28468,18355,34771,2,0.171,3.430,Soft,2,5.2,4.1,3.1,5.2,2.6,1.24,19.4,3,Clear,28,20,none,0,,0
11,81520,28258,18612,34650,1,0.000,4.363,Soft,3,10.0,8.0,6.3,10.0,5.3,1.22,9.1,0,Clear,28,20,none,0,,0
12,82435,28977,18551,34907,3,0.103,5.140,Soft,4,14.9,12.0,9.4,14.9,7.8,1.14,17.8,3,Clear,28,20,none,0,,0
13,82305,28562,18618,35125,2,0.060,5.949,Soft,5,20.1,15.5,12.7,20.1,10.7,1.23,18.2,3,Clear,28,20,none,0,,0
14,82333,28773,18451,35109,2,0.000,7.451,Soft,6,25.3,19.2,15.6,25.3,13.1,1.14,21.0,3,Clear,28,20,none,0,,0
15,83377,28660,18869,35848,2,0.000,7.760,Soft,7,30.5,23.1,18.7,30.5,15.8,0.06,2.7,0,Clear,28,20,none,0,,0
