lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,84791,29058,32336,23397,9,0.530,1.273,Soft,1,3.5,3.5,2.8,2.2,1.3,1.47,50.5,3,Clear,37,25,none,0,,0
2,78646,23321,31881,23444,5,0.926,0.537,Soft,2,7.3,7.3,6.0,7.1,3.9,1.41,26.9,3,Clear,37,25,none,0,,0
3,77111,23122,30757,23232,4,0.310,1.902,Soft,3,12.3,11.0,9.2,12.3,6.5,1.45,30.0,3,Clear,37,25,none,0,,1
4,78137,23064,31500,23573,4,1.615,0.477,Soft,4,17.3,15.0,12.4,17.3,9.3,1.47,48.3,3,Clear,37,25,none,0,,0
5,78204,23151,31567,23486,4,1.103,2.287,Soft,5,22.1,18.7,15.6,22.1,12.0,1.34,49.3,3,Clear,37,25,none,0,,1
6,78094,22974,31627,23493,3,2.783,0.423,Soft,6,27.0,22.7,18.8,27.0,14.6,1.37,40.3,3,Clear,37,25,none,0,,0
7,77948,23139,31445,23364,3,2.331,1.159,Soft,7,32.1,26.7,21.9,32.1,17.3,1.47,30.1,3,Clear,37,25,none,0,,0
8,78397,23195,31686,23516,3,1.786,2.361,Soft,8,37.2,30.7,25.3,37.2,20.0,1.37,19.0,3,Clear,37,25,none,0,,0
9,82914,23557,32028,27329,4,0.000,1.942,Soft,9,41.9,34.5,28.4,41.9,22.6,1.49,19.0,0,Clear,37,25,none,0,,0
10,113214,41526,31195,40493,7,0.581,0.015,Medium,1,0.3,0.3,0.0,0.3,0.1,1.56,27.0,3,Clear,37,25,none,1,Medium,0
11,78522,23154,32136,23232,3,6.484,3.041,Medium,2,4.3,3.1,2.1,4.3,2.1,1.47,57.0,3,Clear,37,25,none,0,,0
12,77057,23144,31047,22866,2,6.310,4.947,Medium,3,7.9,6.2,4.5,7.9,4.3,1.47,23.9,3,Clear,37,25,none,0,,0
13,77092,22967,31042,23083,1,0.000,8.977,Medium,4,11.4,9.2,7.0,11.4,6.3,1.44,14.4,3,Clear,37,25,none,0,,0
14,77568,23259,31293,23016,2,6.038,10.041,Medium,5,14.9,12.1,9.2,14.9,8.3,1.52,6.0,3,Clear,37,25,none,0,,0
15,78183,23254,31017,23912,1,0.000,10.892,Medium,6,18.4,14.9,11.6,18.4,10.2,1.46,16.5,3,Clear,37,25,none,0,,0
16,77973,23367,31440,23166,2,6.909,11.858,Medium,7,22.4,17.6,13.8,22.4,12.2,1.43,39.2,3,Clear,37,25,none,0,,0
17,78153,23286,31797,23070,2,7.578,12.341,Medium,8,26.0,20.6,16.3,26.0,14.1,0.00,0.0,0,Clear,37,25,none,0,,0
