lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,94936,32624,28257,34055,18,0.166,0.051,Medium,1,4.3,2.5,3.4,4.3,2.4,2.54,16.4,3,Clear,34,23,none,0,,0
2,84681,28029,28303,28349,14,0.679,0.650,Medium,2,7.7,5.6,5.5,7.7,4.5,2.54,11.4,3,Clear,34,23,none,0,,1
3,84751,27688,28395,28668,11,0.242,1.996,Medium,3,11.2,8.7,7.7,11.2,6.7,2.52,19.7,3,Clear,33,23,none,0,,1
4,100500,27850,35137,37513,8,0.030,0.087,Medium,4,15.1,11.5,10.1,15.1,8.9,2.58,83.6,0,Clear,33,23,SC,0,,0
5,127074,48149,38818,40107,2,0.197,0.326,Hard,1,0.2,0.0,0.2,0.1,0.2,2.87,100.0,0,Clear,33,23,SC,1,Hard,0
6,119683,35026,39490,45167,2,0.000,0.551,Hard,2,2.6,2.1,1.8,2.6,1.7,3.16,92.4,3,Clear,33,23,SC,0,,0
7,83683,27125,28078,28480,1,0.000,2.232,Hard,3,5.1,4.4,3.6,5.1,3.1,3.03,42.1,3,Clear,33,23,none,0,,0
8,83560,26958,27787,28815,2,0.000,4.285,Hard,4,8.1,6.6,5.4,8.1,4.8,2.94,64.8,0,Clear,33,23,none,0,,0
9,82855,27187,27535,28133,1,0.000,5.770,Hard,5,10.9,8.4,7.0,10.9,6.6,3.07,24.0,3,Clear,33,23,none,0,,0
10,83999,27168,28665,28166,2,0.012,6.038,Hard,6,13.8,10.5,8.9,13.8,8.2,3.06,40.8,3,Clear,33,23,none,0,,0
11,84683,27206,28309,29168,1,0.000,6.268,Hard,7,16.6,12.4,10.5,16.6,9.8,2.82,55.9,3,Clear,33,23,none,0,,0
12,83461,27346,28240,27875,2,0.000,6.984,Hard,8,19.7,14.4,12.1,19.7,11.2,2.95,42.9,0,Clear,33,23,none,0,,0
13,83385,27302,28857,27226,1,0.000,6.528,Hard,9,22.8,16.5,13.6,22.8,12.7,0.06,0.0,0,Clear,32,22,none,0,,0
