lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,113471,43692,42444,27335,4,0.662,0.175,Hard,1,3.3,2.7,3.3,3.0,2.2,2.36,8.3,1,Clear,36,25,none,0,,0
2,106243,37418,43074,25751,3,2.859,0.194,Hard,2,5.8,4.7,5.1,5.8,3.9,2.43,2.0,1,Clear,36,25,none,0,,0
3,105800,37420,42479,25901,3,1.926,3.470,Hard,3,8.5,6.6,6.7,8.5,5.4,2.40,3.1,1,Clear,36,25,none,0,,0
4,108263,38020,43507,26736,3,0.204,3.310,Hard,4,11.2,8.5,8.6,11.2,6.8,2.35,1.6,1,Clear,36,25,none,0,,1
5,107386,38502,43529,25355,2,0.085,1.171,Hard,5,13.9,10.4,10.3,13.9,8.2,2.44,4.0,3,Clear,36,25,none,0,,0
6,111090,38207,43603,29280,3,0.073,3.086,Medium,1,0.4,0.2,0.1,0.4,0.0,2.42,5.6,0,Clear,36,25,none,1,Medium,0
7,123290,52451,43443,27396,8,0.831,0.000,Medium,2,4.3,3.0,2.3,4.3,2.1,2.38,4.7,1,Clear,36,25,SC,0,,0
8,129832,46365,55206,28261,2,13.024,2.219,Medium,3,8.1,5.8,4.9,8.1,4.2,2.44,31.0,1,Clear,35,25,SC,0,,0
9,149894,43364,59195,47335,1,0.000,1.448,Medium,4,12.1,8.5,7.5,12.1,6.5,2.77,22.6,3,Clear,35,25,SC,0,,0
10,105137,36860,42440,25837,1,0.000,1.794,Medium,5,15.9,11.4,9.9,15.9,8.4,2.83,4.9,1,Clear,35,25,none,0,,0
11,107269,37246,42777,27246,3,65.425,1.065,Medium,6,19.5,14.2,12.1,19.5,10.4,2.72,14.3,0,Clear,35,25,none,0,,0
12,116358,40257,49512,26589,6,0.067,0.291,Medium,7,23.5,17.0,14.2,23.5,12.2,2.85,74.9,0,Clear,35,25,none,0,,1
13,107396,38609,44402,24385,7,0.587,0.210,Medium,8,27.5,19.9,16.8,27.5,14.4,0.00,2.9,0,Clear,36,26,none,0,,0
