lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,86764,32359,28180,26225,9,0.361,1.295,Medium,1,3.1,3.1,2.5,2.4,2.5,1.45,15.6,0,Clear,34,22,none,0,,0
2,82117,26901,28904,26312,8,0.504,1.466,Medium,2,6.0,5.7,5.0,6.0,4.7,1.42,1.0,3,Clear,34,22,none,0,,1
3,81474,26442,27877,27155,7,1.129,2.398,Medium,3,9.7,8.4,7.4,9.7,6.8,1.36,3.8,3,Clear,34,22,none,0,,0
4,80819,26586,27540,26693,7,0.439,2.461,Medium,4,13.7,11.4,9.8,13.7,9.1,1.39,13.7,3,Clear,34,22,none,0,,1
5,81825,27323,27806,26696,8,0.247,2.313,Medium,5,17.3,14.2,12.0,17.3,10.9,1.22,21.5,3,Clear,34,22,none,0,,1
6,82097,26499,28083,27515,7,0.340,2.108,Medium,6,21.1,17.0,14.4,21.1,13.2,1.27,32.6,3,Clear,34,22,none,0,,1
7,80880,25759,28183,26938,5,3.853,0.083,Medium,7,24.9,19.9,16.7,24.9,15.3,1.34,31.0,3,Clear,34,22,none,0,,0
8,81000,26094,27974,26932,1,0.000,0.000,Medium,8,28.3,22.8,19.0,28.3,17.6,1.31,1.9,3,Clear,34,22,none,0,,0
9,81346,26754,27766,26826,1,0.000,17.224,Medium,9,32.0,25.7,21.4,32.0,19.8,1.25,37.0,3,Clear,34,22,none,0,,0
10,85150,25703,28065,31382,1,0.000,16.180,Medium,10,35.5,28.5,23.6,35.5,21.9,1.18,2.3,0,Clear,34,22,none,0,,0
11,123031,48243,26890,47898,5,3.277,1.517,Hard,1,0.3,0.3,0.3,0.0,0.0,1.12,2.3,3,Clear,34,22,none,1,Hard,0
12,79327,26159,27066,26102,5,1.806,2.854,Hard,2,2.5,2.3,2.1,2.5,1.6,1.14,13.7,0,Clear,34,22,none,0,,0
13,79784,25859,27057,26868,5,0.139,4.077,Hard,3,5.2,4.3,3.8,5.2,3.3,1.21,14.4,3,Clear,34,22,none,0,,1
14,78677,25101,27240,26336,4,0.259,2.157,Hard,4,8.1,6.5,5.3,8.1,5.0,1.28,17.1,3,Clear,34,22,none,0,,1
15,79845,25856,27770,26219,2,4.614,1.442,Hard,5,11.0,8.6,7.1,11.0,6.7,1.12,6.2,0,Clear,34,22,none,0,,0
16,79995,26240,27337,26418,2,4.102,1.891,Hard,6,13.7,10.6,8.7,13.7,8.3,0.00,0.0,0,Clear,34,22,none,0,,0
