lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,75566,21885,32595,21086,5,0.219,1.425,Medium,1,3.1,3.1,2.1,2.7,1.5,2.58,56.0,3,Clear,34,23,none,0,,0
2,69374,17130,31210,21034,3,0.115,0.830,Medium,2,6.2,6.0,4.5,6.2,3.5,2.55,30.4,1,Clear,34,23,none,0,,1
3,68502,16657,30702,21143,3,0.475,3.589,Medium,3,9.7,9.0,6.9,9.7,5.8,2.56,6.2,1,Clear,34,23,none,0,,1
4,69458,16823,31337,21298,2,0.000,1.691,Medium,4,13.4,12.0,9.4,13.4,7.7,2.63,17.5,1,Clear,34,23,none,0,,0
5,69990,17212,30966,21812,2,0.000,2.424,Medium,5,17.4,14.7,11.9,17.4,9.5,2.63,30.7,0,Clear,34,23,none,0,,0
6,71003,17787,31418,21798,1,0.000,1.910,Medium,6,21.3,17.7,14.1,21.3,11.7,2.67,78.8,3,Clear,34,23,none,0,,0
7,69919,17223,31216,21480,2,0.114,2.772,Medium,7,25.3,20.8,16.3,25.3,13.9,2.58,75.1,3,Clear,34,23,none,0,,0
8,70140,17137,31421,21582,1,0.000,3.587,Medium,8,28.9,23.8,18.6,28.9,15.8,2.56,70.2,3,Clear,34,23,none,0,,0
9,91240,17308,31519,42413,1,0.000,0.073,Hard,1,0.3,0.3,0.0,0.0,0.1,2.57,73.5,0,Clear,34,23,none,1,Hard,0
10,85660,33282,31096,21282,1,0.000,0.000,Hard,2,3.0,2.4,1.9,3.0,1.7,2.65,84.5,0,Clear,34,23,none,0,,1
11,68048,16571,30798,20679,1,0.000,7.627,Hard,3,5.7,4.4,3.9,5.7,3.0,2.69,42.5,3,Clear,34,23,none,0,,0
12,68779,16852,30591,21336,1,0.000,8.981,Hard,4,8.6,6.4,5.8,8.6,4.6,2.66,35.0,3,Clear,34,23,none,0,,0
13,77591,17290,33550,26751,1,0.000,2.424,Hard,5,11.3,8.2,7.5,11.3,5.9,2.89,96.0,0,Clear,34,23,none,0,,0
14,73414,18733,32932,21749,2,1.125,6.402,Hard,6,14.0,10.3,9.1,14.0,7.5,2.97,100.0,0,Clear,34,23,none,0,,0
15,72188,17608,31834,22746,2,0.000,5.900,Hard,7,17.0,12.5,11.0,17.0,9.1,3.07,100.0,2,Clear,34,23,none,0,,0
16,75667,19516,35054,21097,3,0.379,3.336,Hard,8,19.6,14.8,12.6,19.6,10.6,3.22,91.1,2,Clear,34,23,none,0,,1
17,69286,16904,31342,21040,2,0.118,1.418,Hard,9,22.1,16.9,14.1,22.1,12.1,3.29,88.0,2,Clear,34,23,none,0,,0
18,70608,17046,32017,21545,1,0.000,0.625,Hard,10,24.8,18.9,15.7,24.8,13.9,0.05,3.2,0,Clear,35,24,none,0,,0
