lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,78288,23251,33667,21370,20,0.723,0.000,Medium,1,3.2,2.2,3.2,3.1,1.7,1.52,34.2,3,Clear,32,21,none,0,,0
2,69560,17193,31315,21052,15,1.792,0.757,Medium,2,7.0,5.2,5.4,7.0,3.7,1.42,4.1,2,Clear,32,21,none,0,,0
3,70456,16795,32328,21333,14,0.708,0.025,Medium,3,10.8,7.9,7.5,10.8,5.6,1.54,4.5,3,Clear,32,21,none,0,,1
4,69607,17115,31268,21224,13,0.709,0.260,Medium,4,14.8,10.9,10.0,14.8,7.7,1.55,2.4,3,Clear,32,21,none,0,,1
5,70431,17189,31919,21323,13,0.697,0.118,Medium,5,18.6,13.5,12.2,18.6,9.6,1.67,2.0,3,Clear,32,21,none,0,,1
6,70259,17148,31688,21423,10,4.447,0.810,Medium,6,22.1,16.2,14.6,22.1,11.6,1.54,4.3,3,Clear,32,21,none,0,,0
7,70154,17011,31491,21652,11,3.729,3.475,Medium,7,25.6,19.1,16.7,25.6,13.7,1.55,3.0,3,Clear,32,21,none,0,,0
8,74194,17316,31907,24971,11,0.494,4.212,Medium,8,29.3,22.1,19.2,29.3,16.0,1.64,14.1,0,Clear,32,21,none,0,,0
9,108898,32996,31072,44830,19,0.915,0.000,Hard,1,0.3,0.2,0.0,0.3,0.0,1.69,0.0,3,Clear,32,21,none,1,Hard,0
10,70783,17203,31407,22173,16,3.735,0.000,Hard,2,3.3,2.1,1.6,3.3,1.5,1.65,4.4,3,Clear,32,21,none,0,,0
11,69878,17332,31222,21324,11,2.342,6.457,Hard,3,6.2,4.3,3.4,6.2,3.1,1.62,0.4,3,Clear,32,21,none,0,,0
12,70028,17515,31078,21435,12,2.138,6.367,Hard,4,8.9,6.3,5.2,8.9,4.5,1.61,0.7,3,Clear,32,21,none,0,,0
13,70852,17094,31683,22075,11,2.807,5.308,Hard,5,11.4,8.4,7.1,11.4,6.1,1.61,0.0,3,Clear,32,21,none,0,,0
14,70344,17491,31262,21591,10,2.611,5.010,Hard,6,13.9,10.3,8.9,13.9,7.7,1.57,0.0,3,Clear,32,21,none,0,,0
15,70715,17259,31678,21778,10,2.839,4.436,Hard,7,16.7,12.6,10.8,16.7,9.1,1.52,0.0,3,Clear,32,21,none,0,,0
16,70387,17180,31738,21469,10,2.858,4.103,Hard,8,19.3,14.5,12.5,19.3,10.8,1.54,3.2,3,Clear,32,21,none,0,,0
17,71396,17532,32023,21841,11,3.500,2.970,Hard,9,21.9,16.5,14.1,21.9,12.4,1.59,0.9,3,Clear,32,21,none,0,,0
18,83430,20477,40388,22565,11,0.684,7.440,Hard,10,24.5,18.4,15.8,24.5,13.9,0.04,0.0,0,Clear,31,20,none,0,,0
