lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,100065,39696,30371,29998,7,0.424,0.234,Soft,1,3.8,3.8,2.3,2.7,1.7,2.40,18.8,3,Clear,26,22,none,0,,0
2,95219,35550,30585,29084,7,2.590,1.753,Soft,2,7.8,7.5,5.7,7.8,4.4,2.38,6.0,0,Clear,26,22,none,0,,0
3,95194,35147,30584,29463,5,1.818,3.159,Soft,3,12.4,11.5,8.9,12.4,6.9,2.23,13.4,0,Clear,26,22,none,0,,0
4,95242,35510,30887,28845,5,1.305,4.732,Soft,4,17.4,15.1,11.9,17.4,9.4,2.29,7.6,3,Clear,26,22,none,0,,0
5,95370,35537,30665,29168,5,0.441,0.000,Soft,5,22.3,19.1,15.1,22.3,12.3,2.31,0.0,0,Clear,26,22,none,0,,1
6,95980,35729,30680,29571,2,1.309,0.697,Soft,6,27.1,22.9,18.3,27.1,14.8,2.22,0.0,0,Clear,26,22,none,0,,0
7,96600,35689,30486,30425,2,0.156,0.052,Soft,7,31.8,26.7,21.6,31.8,17.4,2.15,1.0,3,Clear,26,22,none,0,,0
8,115589,36014,30711,48864,1,0.000,8.796,Medium,1,0.5,0.3,0.2,0.5,0.1,2.20,4.7,0,Clear,26,22,none,1,Medium,0
9,108898,50104,29605,29189,5,0.000,1.567,Medium,2,4.3,3.0,2.8,4.3,2.2,2.21,0.7,3,Clear,25,22,none,0,,1
10,95056,35394,29857,29805,2,0.178,0.615,Medium,3,7.8,5.7,5.2,7.8,4.5,2.21,3.9,3,Clear,25,22,none,0,,0
11,93803,34713,30058,29032,2,0.086,2.381,Medium,4,11.4,8.4,7.5,11.4,6.7,2.10,28.0,0,Clear,25,22,none,0,,0
12,94085,34698,30126,29261,2,0.013,3.940,Medium,5,15.0,11.3,9.7,15.0,8.7,2.08,69.8,0,Clear,25,22,none,0,,0
13,94089,34909,30206,28974,2,0.060,5.116,Medium,6,18.4,14.0,12.3,18.4,10.6,0.00,4.3,0,Clear,26,23,none,0,,0
