lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,115881,36899,49627,29355,7,0.230,0.777,Soft,1,3.7,3.7,2.0,3.1,2.8,2.47,31.9,1,Clear,29,20,none,0,,0
2,109668,32423,47904,29341,5,0.271,0.945,Soft,2,7.8,7.4,5.1,7.8,5.3,2.42,19.1,3,Clear,29,20,none,0,,1
3,110108,32175,48192,29741,1,0.000,0.499,Soft,3,12.8,11.2,8.1,12.8,7.7,2.46,5.7,0,Clear,29,20,none,0,,1
4,110095,32430,48256,29409,2,0.795,1.821,Soft,4,17.4,15.0,11.2,17.4,10.3,2.31,18.5,3,Clear,29,20,none,0,,0
5,110002,31862,48484,29656,1,0.000,0.000,Soft,5,22.6,18.6,14.4,22.6,13.0,2.31,21.3,3,Clear,29,20,none,0,,0
6,116176,33182,49016,33978,1,0.000,0.054,Medium,1,0.4,0.1,0.0,0.4,0.1,2.25,61.8,0,Clear,29,20,none,1,Medium,0
7,122772,45603,47542,29627,1,0.000,3.897,Medium,2,3.9,2.8,2.4,3.9,2.0,2.38,85.6,0,Clear,29,20,none,0,,0
8,110092,32321,47782,29989,1,0.000,3.819,Medium,3,7.3,5.9,4.7,7.3,4.1,2.34,96.2,3,Clear,29,20,none,0,,0
9,108512,31690,47390,29432,1,0.000,5.921,Medium,4,11.1,8.5,6.9,11.1,6.1,2.22,65.2,1,Clear,29,20,none,0,,0
10,108486,31733,46998,29755,2,0.000,9.207,Medium,5,14.7,11.4,9.0,14.7,8.0,2.15,17.0,3,Clear,29,20,none,0,,0
11,109451,32234,47487,29730,1,0.000,10.600,Medium,6,18.6,14.1,11.6,18.6,10.3,0.00,0.7,0,Clear,30,21,none,0,,0
