lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,84332,30169,24185,29978,9,0.903,0.907,Hard,1,2.9,2.1,2.7,2.9,2.3,2.66,8.4,3,Clear,35,23,none,0,,0
2,75274,21506,23844,29924,7,1.050,0.512,Hard,2,5.6,4.2,4.3,5.6,3.7,2.62,0.8,0,Clear,35,23,none,0,,1
3,75748,21674,23789,30285,6,1.257,0.438,Hard,3,8.3,6.2,5.8,8.3,5.4,2.61,5.0,0,Clear,35,23,none,0,,1
4,75498,21161,23900,30437,6,0.310,1.362,Hard,4,11.1,8.0,7.3,11.1,7.2,2.73,10.5,3,Clear,35,23,none,0,,1
5,76883,23072,24079,29732,5,2.984,0.955,Hard,5,14.0,9.8,9.0,14.0,8.9,2.74,1.9,0,Clear,35,23,none,0,,0
6,75339,21659,23951,29729,3,2.337,1.927,Hard,6,16.9,12.0,10.8,16.9,10.3,2.76,0.5,0,Clear,35,23,none,0,,0
7,75892,21702,24059,30131,3,2.180,2.124,Hard,7,19.6,14.1,12.7,19.6,11.7,2.69,1.6,0,Clear,35,23,none,0,,0
8,75649,21387,24130,30132,4,1.620,3.401,Hard,8,22.2,16.0,14.2,22.2,13.4,2.78,8.1,0,Clear,35,23,none,0,,0
9,131711,21638,23976,86098,4,0.810,1.700,Hard,9,24.9,18.0,15.8,24.9,14.8,2.77,9.6,0,Clear,35,23,none,0,,0
10,187773,21889,23821,142063,5,0.000,0.000,Soft,1,0.3,0.3,0.1,0.2,0.1,2.76,11.2,0,Clear,35,23,SC,1,Soft,0
11,78467,25440,23598,29429,3,0.000,0.465,Soft,2,5.1,4.3,3.5,5.1,2.8,2.81,12.1,3,Clear,35,23,none,0,,0
12,74230,21213,23625,29392,3,0.053,1.265,Soft,3,10.2,8.2,6.5,10.2,5.7,2.85,22.6,2,Clear,35,23,none,0,,0
13,74169,20923,23771,29475,3,0.170,2.173,Soft,4,14.9,12.1,9.8,14.9,8.1,2.75,2.0,2,Clear,35,23,none,0,,0
14,76180,21313,24501,30366,3,0.053,1.313,Soft,5,19.6,15.6,12.9,19.6,10.7,2.83,2.3,2,Clear,35,23,none,0,,0
15,85770,21236,28361,36173,2,0.205,1.190,Soft,6,24.4,19.5,16.0,24.4,13.2,2.90,11.4,2,Clear,35,23,SC,0,,0
16,103875,23980,33455,46440,3,0.075,1.189,Soft,7,29.4,23.1,18.9,29.4,16.0,3.21,6.3,2,Clear,35,23,SC,0,,0
17,75839,21455,24013,30371,4,0.102,1.428,Soft,8,34.2,26.6,22.0,34.2,18.4,3.23,14.1,0,Clear,35,23,none,0,,0
18,75752,27,0,75725,3,64.181,0.572,Soft,9,39.0,30.4,25.1,39.0,20.8,0.01,1.4,0,Clear,34,22,none,0,,0
