lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,89224,35939,29625,23660,8,0.479,0.464,Medium,1,4.5,3.6,2.0,4.5,2.7,2.43,34.9,3,Clear,38,26,none,0,,0
2,81968,28881,29792,23295,7,0.729,0.729,Medium,2,8.4,6.4,4.1,8.4,4.6,2.64,2.1,3,Clear,38,26,none,0,,1
3,81890,28593,29635,23662,7,0.548,0.444,Medium,3,12.0,9.2,6.2,12.0,6.8,2.56,23.8,3,Clear,38,26,none,0,,1
4,82191,28853,29823,23515,6,0.928,0.412,Medium,4,15.6,11.9,8.8,15.6,8.7,2.49,58.2,3,Clear,38,26,none,0,,1
5,82813,28890,30395,23528,7,0.618,0.503,Medium,5,19.6,14.6,11.3,19.6,10.8,2.56,33.6,3,Clear,38,26,none,0,,1
6,82900,29206,30026,23668,5,1.177,0.173,Medium,6,23.4,17.7,13.5,23.4,12.6,2.68,47.9,3,Clear,38,26,none,0,,0
7,82287,28899,29691,23697,5,1.187,0.327,Medium,7,27.2,20.6,15.8,27.2,14.8,2.51,42.9,3,Clear,38,26,none,0,,0
8,83381,29246,30129,24006,6,1.677,0.264,Medium,8,30.8,23.7,18.3,30.8,16.8,2.43,73.1,3,Clear,38,26,none,0,,0
9,83108,29218,30100,23790,4,1.238,0.254,Medium,9,34.8,26.6,20.5,34.8,18.8,2.49,73.9,3,Clear,38,26,none,0,,0
10,82958,29037,30022,23899,3,7.647,0.074,Medium,10,38.4,29.4,23.1,38.4,20.9,2.58,85.2,3,Clear,38,26,none,0,,0
11,83401,28915,30487,23999,2,0.000,11.686,Medium,11,41.9,32.4,25.5,41.9,22.7,2.57,95.2,3,Clear,38,26,none,0,,0
12,109220,29226,30167,49827,1,0.000,9.527,Hard,1,0.3,0.0,0.1,0.3,0.2,2.52,100.0,0,Clear,38,26,none,1,Hard,0
13,98727,45786,29442,23499,6,0.749,3.404,Hard,2,2.9,2.2,1.7,2.9,1.8,2.44,86.2,3,Clear,38,26,none,0,,1
14,81154,28585,29444,23125,5,0.817,5.114,Hard,3,5.4,4.2,3.2,5.4,3.3,2.47,81.9,3,Clear,38,26,none,0,,1
15,80338,27992,29312,23034,4,0.861,0.795,Hard,4,8.3,6.3,5.0,8.3,4.7,2.44,49.1,3,Clear,38,26,none,0,,1
16,82402,28569,30099,23734,5,0.483,0.307,Hard,5,11.0,8.3,6.9,11.0,6.4,2.55,90.7,3,Clear,38,26,none,0,,1
17,82305,29125,29557,23623,4,0.613,0.504,Hard,6,13.9,10.6,8.6,13.9,7.8,2.49,83.2,3,Clear,38,26,none,0,,1
18,81998,28689,29721,23588,5,0.517,0.285,Hard,7,16.8,12.5,10.5,16.8,9.2,0.06,3.0,0,Clear,38,26,none,0,,0
