lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,84423,30185,24184,30054,7,0.794,0.937,Hard,1,2.7,1.9,2.7,2.5,1.8,2.68,14.3,3,Clear,35,23,none,0,,0
2,75151,21509,23778,29864,5,1.109,0.579,Hard,2,5.1,4.0,4.6,5.1,3.4,2.55,0.1,0,Clear,35,23,none,0,,1
3,75831,21615,23859,30357,4,1.143,0.305,Hard,3,8.2,6.0,6.3,8.2,4.9,2.54,5.6,0,Clear,35,23,none,0,,1
4,75530,21128,23930,30472,4,0.000,1.543,Hard,4,10.9,7.9,8.2,10.9,6.6,2.75,7.3,3,Clear,35,23,none,0,,1
5,76822,23007,24069,29746,1,0.000,0.940,Hard,5,13.9,10.2,9.9,13.9,8.4,2.70,0.5,0,Clear,35,23,none,0,,0
6,75280,21593,24001,29686,2,2.427,1.880,Hard,6,16.7,12.4,11.8,16.7,10.0,2.76,5.2,0,Clear,35,23,none,0,,0
7,75679,21693,23985,30001,2,2.119,2.344,Hard,7,19.5,14.4,13.7,19.5,11.6,2.64,0.0,0,Clear,35,23,none,0,,0
8,75483,21429,24154,29900,1,0.000,3.485,Hard,8,22.6,16.4,15.5,22.6,13.3,2.74,5.5,0,Clear,35,23,none,0,,0
9,131511,21687,23924,85900,2,0.000,1.742,Hard,9,25.2,18.2,17.2,25.2,14.8,2.75,5.7,0,Clear,35,23,none,0,,0
10,187539,21945,23695,141899,3,0.000,0.000,Soft,1,0.4,0.0,0.2,0.4,0.1,2.77,5.9,0,Clear,35,23,SC,1,Soft,0
11,78467,25428,23516,29523,1,0.000,0.463,Soft,2,5.4,3.5,3.5,5.4,2.7,2.83,19.0,3,Clear,35,23,none,0,,0
12,74141,21127,23616,29398,1,0.000,1.414,Soft,3,10.5,7.2,6.8,10.5,5.4,2.77,23.3,2,Clear,35,23,none,0,,0
13,74452,21034,23939,29479,1,0.000,2.287,Soft,4,15.3,11.0,9.8,15.3,7.8,2.78,0.7,2,Clear,35,23,none,0,,0
14,76314,21372,24551,30391,1,0.000,1.554,Soft,5,20.3,14.6,13.0,20.3,10.6,2.72,8.4,2,Clear,35,23,none,0,,0
15,85643,21343,28394,35906,1,0.000,1.256,Soft,6,25.4,18.4,15.9,25.4,13.1,2.90,7.3,2,Clear,35,23,SC,0,,0
16,103748,23934,33430,46384,1,0.000,1.212,Soft,7,30.0,22.3,18.9,30.0,15.5,3.12,1.0,2,Clear,35,23,SC,0,,0
17,75629,21398,23912,30319,1,0.000,1.561,Soft,8,34.6,26.2,22.3,34.6,18.2,3.12,13.2,0,Clear,35,23,none,0,,0
18,75705,0,0,75705,1,0.000,0.894,Soft,9,39.3,30.0,25.7,39.3,20.7,0.00,4.4,0,Clear,34,22,none,0,,0
