lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,116002,36851,49475,29676,8,0.320,0.588,Soft,1,3.7,3.0,3.1,3.7,1.6,2.42,33.5,3,Clear,26,18,none,0,,0
2,108452,31844,47164,29444,8,1.277,1.289,Soft,2,8.4,6.7,6.4,8.4,4.2,2.35,0.4,3,Clear,26,18,none,0,,0
3,110218,32244,47997,29977,8,0.979,2.127,Soft,3,13.3,10.3,9.5,13.3,7.0,2.34,6.3,3,Clear,26,18,none,0,,1
4,110610,31940,49000,29670,8,0.589,2.633,Soft,4,18.2,14.0,12.9,18.2,9.4,2.25,0.0,3,Clear,26,18,none,0,,0
5,116198,33005,49043,34150,8,0.249,0.000,Soft,5,23.1,17.9,16.1,23.1,12.0,2.30,1.4,0,Clear,26,18,none,0,,0
6,123806,45762,48307,29737,6,1.174,0.000,Medium,1,0.1,0.1,0.1,0.0,0.1,2.27,2.9,3,Clear,26,18,none,1,Medium,1
7,108840,32435,47127,29278,4,0.200,1.375,Medium,2,4.0,3.0,2.2,4.0,2.1,2.29,4.0,1,Clear,26,18,none,0,,0
8,109961,32462,47826,29673,3,0.131,1.045,Medium,3,7.9,6.0,4.4,7.9,3.9,2.25,33.4,1,Clear,26,18,none,0,,0
9,109684,32280,47735,29669,4,0.116,1.123,Medium,4,11.4,8.7,6.6,11.4,5.9,2.12,46.5,1,Clear,26,18,none,0,,0
10,110460,32349,48384,29727,3,0.233,1.510,Medium,5,15.0,11.5,8.8,15.0,7.9,2.16,70.4,1,Clear,26,18,none,0,,0
11,121337,33478,52968,34891,4,0.371,0.520,Medium,6,18.4,14.5,11.2,18.4,9.9,0.03,2.3,0,Clear,25,17,none,0,,0
