lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,80186,31796,25903,22487,7,0.165,1.545,Soft,1,3.0,3.0,2.1,2.3,1.8,2.62,38.1,3,Clear,26,18,none,0,,0
2,74409,25719,26067,22623,5,0.509,0.346,Soft,2,7.1,6.9,5.0,7.1,4.7,2.66,19.8,3,Clear,26,18,none,0,,1
3,74706,25874,26285,22547,4,0.179,0.374,Soft,3,11.8,10.9,8.0,11.8,7.5,2.66,1.6,3,Clear,26,18,none,0,,1
4,74874,25824,26450,22600,3,0.068,0.380,Soft,4,16.9,14.4,10.9,16.9,10.1,2.54,5.3,3,Clear,26,18,none,0,,1
5,75674,26202,26371,23101,2,2.198,0.470,Soft,5,22.0,18.0,14.1,22.0,12.7,2.62,29.0,3,Clear,26,18,none,0,,0
6,74802,25759,26189,22854,2,1.771,1.847,Soft,6,26.7,21.5,17.1,26.7,15.4,2.66,2.9,3,Clear,26,18,none,0,,0
7,75440,26234,26480,22726,2,1.458,1.864,Soft,7,31.7,25.2,20.1,31.7,18.3,2.44,44.3,3,Clear,25,18,none,0,,0
8,75231,25989,26675,22567,2,0.876,1.901,Soft,8,36.3,28.8,23.2,36.3,20.9,2.46,38.5,3,Clear,25,18,none,0,,0
9,75125,25999,26507,22619,1,0.000,0.055,Soft,9,41.3,32.7,26.5,41.3,23.7,2.49,5.7,3,Clear,25,18,none,0,,1
10,76286,26660,26691,22935,2,0.000,2.437,Soft,10,46.5,36.4,29.7,46.5,26.1,2.43,22.8,3,Clear,25,18,none,0,,0
11,96837,26478,26691,43668,1,0.000,17.698,Medium,1,0.2,0.1,0.2,0.1,0.1,2.48,69.3,0,Clear,25,18,none,1,Medium,0
12,91897,42824,26245,22828,3,2.715,0.675,Medium,2,3.8,2.8,2.7,3.8,1.9,2.49,70.5,3,Clear,25,18,none,0,,0
13,73461,25471,25624,22366,2,1.536,2.185,Medium,3,7.6,5.5,5.2,7.6,4.0,2.51,63.6,3,Clear,25,18,none,0,,0
14,73037,25528,25538,21971,1,0.000,0.000,Medium,4,11.1,8.5,7.8,11.1,6.3,2.54,30.8,3,Clear,25,18,none,0,,1
15,74704,25609,25810,23285,1,0.000,1.239,Medium,5,14.8,11.2,10.2,14.8,8.5,2.44,48.4,3,Clear,25,18,none,0,,0
16,74713,26050,25873,22790,1,0.000,2.254,Medium,6,18.3,13.9,12.7,18.3,10.7,2.57,39.9,3,Clear,25,18,none,0,,0
17,76019,26416,26539,23064,1,0.000,2.336,Medium,7,21.8,16.9,15.2,21.8,12.7,2.44,82.1,3,Clear,25,18,none,0,,0
18,78754,29879,26056,22819,1,0.000,1.993,Medium,8,25.7,20.0,17.8,25.7,14.7,0.01,1.1,0,Clear,25,18,none,0,,0
