lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,97442,34429,37686,25327,8,0.971,0.512,Soft,1,4.4,2.3,2.8,4.4,1.5,2.47,29.9,3,Clear,33,22,none,0,,0
2,91837,28431,38158,25248,8,0.379,2.025,Soft,2,9.3,6.1,5.8,9.3,4.3,2.38,5.8,0,Clear,33,22,none,0,,0
3,93505,29013,38906,25586,7,0.436,1.679,Soft,3,14.3,9.9,9.0,14.3,6.9,2.27,25.3,3,Clear,33,22,none,0,,0
4,93084,28802,38558,25724,6,1.386,0.234,Soft,4,19.5,13.4,12.0,19.5,9.4,2.28,52.0,3,Clear,33,22,none,0,,0
5,91777,28704,37897,25176,5,0.523,1.286,Soft,5,24.2,17.1,15.2,24.2,12.1,2.24,24.8,3,Clear,33,22,none,0,,0
6,93655,29102,38816,25737,6,1.713,0.000,Soft,6,29.0,20.7,18.4,29.0,14.6,2.17,36.3,3,Clear,33,22,none,0,,0
7,92964,29064,38358,25542,3,1.368,0.000,Soft,7,33.9,24.6,21.5,33.9,17.1,2.22,43.9,0,Clear,33,22,none,0,,0
8,94307,29670,38945,25692,2,0.136,20.671,Soft,8,39.0,28.5,24.7,39.0,20.0,2.20,78.4,3,Clear,33,22,none,0,,0
9,120416,29132,39159,52125,2,0.108,18.154,Medium,1,0.2,0.2,0.2,0.2,0.0,2.23,100.0,0,Clear,33,22,none,1,Medium,0
10,115503,53408,37131,24964,8,2.415,4.673,Medium,2,3.9,3.2,2.5,3.9,2.2,2.15,48.0,3,Clear,33,22,none,0,,0
11,90935,28163,37527,25245,7,0.438,0.266,Medium,3,7.4,5.9,4.9,7.4,4.1,2.23,14.9,3,Clear,33,22,none,0,,0
12,92565,28993,37650,25922,4,0.389,0.295,Medium,4,11.2,8.6,7.3,11.2,6.2,2.27,5.6,3,Clear,33,22,none,0,,0
13,91833,28803,38063,24967,5,0.360,0.408,Medium,5,14.7,11.4,9.5,14.7,8.4,0.07,0.0,0,Clear,32,21,none,0,,0
