lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,97556,37402,33768,26386,5,0.496,0.287,Medium,1,3.2,3.2,3.1,2.4,2.4,2.42,5.2,3,Clear,43,30,none,0,,0
2,92246,32433,33772,26041,4,0.191,1.561,Medium,2,6.0,6.0,5.5,5.9,4.5,2.44,0.0,3,Clear,43,30,none,0,,1
3,92256,32025,33957,26274,2,1.164,0.657,Medium,3,9.7,8.8,7.9,9.7,6.3,2.42,5.5,3,Clear,43,30,none,0,,0
4,92084,32167,33706,26211,1,0.000,0.470,Medium,4,13.1,11.8,10.3,13.1,8.3,2.55,24.8,0,Clear,43,30,none,0,,0
5,93040,32463,34155,26422,1,0.000,0.986,Medium,5,17.1,14.7,12.4,17.1,10.2,2.55,5.8,0,Clear,43,30,none,0,,0
6,93503,32404,34022,27077,1,0.000,1.070,Medium,6,21.0,17.5,14.5,21.0,12.4,2.42,28.4,0,Clear,42,30,none,0,,0
7,93283,32488,34586,26209,2,0.090,1.412,Medium,7,24.8,20.2,16.7,24.8,14.5,2.43,20.4,0,Clear,42,30,none,0,,0
8,93853,32669,34414,26770,1,0.000,0.075,Medium,8,28.6,23.3,19.2,28.6,16.3,2.47,33.0,0,Clear,42,30,none,0,,0
9,93897,33106,34427,26364,2,0.000,19.996,Medium,9,32.1,25.9,21.3,32.1,18.4,2.40,39.4,0,Clear,42,30,none,0,,0
10,99301,33541,35108,30652,1,0.000,19.277,Medium,10,35.7,29.0,23.9,35.7,20.5,2.56,35.4,0,Clear,42,30,none,0,,0
11,127943,45653,33297,48993,1,0.000,2.530,Hard,1,0.5,0.3,0.0,0.5,0.2,2.58,35.9,3,Clear,42,30,none,1,Hard,0
12,91076,31063,33665,26348,1,0.000,4.329,Hard,2,3.0,2.4,1.5,3.0,1.7,2.52,3.6,0,Clear,42,30,none,0,,0
13,93489,33042,34253,26194,1,0.000,4.261,Hard,3,5.8,4.2,3.1,5.8,3.4,2.46,7.5,0,Clear,42,29,none,0,,0
14,92793,32275,33969,26549,1,0.000,3.311,Hard,4,8.6,6.4,4.7,8.6,5.0,0.07,0.0,0,Clear,42,29,none,0,,0
