lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,97855,34408,40175,23272,2,2.432,0.216,Soft,1,3.3,2.1,2.9,3.3,1.4,2.54,7.6,3,Clear,32,25,none,0,,0
2,93711,30117,40420,23174,2,1.424,1.212,Soft,2,8.3,5.9,6.3,8.3,4.0,2.56,2.5,0,Clear,32,25,none,0,,0
3,94515,30444,40910,23161,2,0.811,2.035,Soft,3,13.4,9.7,9.3,13.4,6.5,2.50,4.9,0,Clear,32,25,none,0,,0
4,94633,30462,40619,23552,2,0.448,2.265,Soft,4,18.4,13.5,12.7,18.4,9.0,2.54,11.9,3,Clear,32,25,none,0,,1
5,94235,30201,40863,23171,1,0.000,1.374,Soft,5,23.3,17.3,15.6,23.3,11.5,2.46,6.1,3,Clear,32,25,none,0,,0
6,95050,30367,41201,23482,1,0.000,1.990,Soft,6,28.2,20.9,18.8,28.2,14.2,2.38,5.8,3,Clear,32,25,none,0,,0
7,95872,30737,40947,24188,2,0.128,2.600,Soft,7,33.3,24.7,22.1,33.3,16.9,2.42,15.3,0,Clear,31,25,none,0,,0
8,96429,31318,41164,23947,1,0.000,1.897,Soft,8,38.0,28.3,25.4,38.0,19.7,2.35,61.1,3,Clear,31,25,none,0,,0
9,121533,30493,41795,49245,2,0.128,24.994,Medium,1,0.3,0.3,0.0,0.0,0.0,2.39,26.4,0,Clear,31,25,none,1,Medium,0
10,113207,50045,40378,22784,1,0.000,5.764,Medium,2,3.6,3.0,2.1,3.6,1.9,2.44,17.2,3,Clear,31,25,none,0,,0
11,93246,30045,40084,23117,1,0.000,8.355,Medium,3,7.0,5.8,4.5,7.0,4.1,2.43,0.0,3,Clear,31,25,none,0,,0
12,95110,30523,40893,23694,1,0.000,8.255,Medium,4,10.7,8.8,7.0,10.7,6.1,2.23,79.7,3,Clear,31,25,none,0,,0
13,92746,29645,40148,22953,1,0.000,10.155,Medium,5,14.3,11.5,9.5,14.3,8.2,2.35,8.5,3,Clear,31,25,none,0,,0
14,94388,30132,40537,23719,1,0.000,10.325,Medium,6,18.0,14.2,12.0,18.0,10.2,2.30,32.9,3,Clear,31,25,none,0,,0
