lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,84213,28809,32168,23236,8,0.514,1.319,Soft,1,2.8,2.0,2.8,2.8,1.9,1.39,46.4,3,Clear,37,25,none,0,,0
2,78321,23200,31725,23396,4,1.025,0.458,Soft,2,7.9,5.8,6.1,7.9,4.5,1.40,23.3,3,Clear,37,25,none,0,,0
3,77153,23105,30756,23292,5,0.379,1.791,Soft,3,13.1,9.7,9.3,13.1,6.9,1.39,27.3,3,Clear,37,25,none,0,,1
4,78129,22975,31547,23607,5,1.494,0.422,Soft,4,17.7,13.3,12.3,17.7,9.6,1.35,53.6,3,Clear,37,25,none,0,,0
5,78073,23252,31494,23327,5,1.060,2.172,Soft,5,22.3,17.3,15.3,22.3,12.0,1.45,49.9,3,Clear,37,25,none,0,,1
6,77780,22865,31481,23434,4,2.699,0.497,Soft,6,27.0,21.2,18.6,27.0,14.6,1.34,38.7,3,Clear,37,25,none,0,,0
7,78022,23126,31460,23436,3,2.120,1.086,Soft,7,32.1,25.0,21.8,32.1,17.4,1.38,28.8,3,Clear,37,25,none,0,,0
8,78285,23210,31710,23365,3,1.897,2.196,Soft,8,37.0,28.7,25.0,37.0,20.0,1.46,15.4,3,Clear,37,25,none,0,,0
9,82169,23401,31709,27059,5,0.078,2.123,Soft,9,41.7,32.6,28.4,41.7,22.4,1.47,17.5,0,Clear,37,25,none,0,,0
10,118630,41478,31232,45920,7,0.625,0.000,Medium,1,0.1,0.1,0.0,0.1,0.1,1.51,31.2,3,Clear,37,25,none,1,Medium,0
11,78341,23079,31994,23268,3,6.586,2.990,Medium,2,4.0,3.0,2.3,4.0,2.1,1.54,58.7,3,Clear,37,25,none,0,,0
12,76846,23001,30909,22936,3,6.451,4.983,Medium,3,7.9,5.9,4.6,7.9,4.1,1.51,22.5,3,Clear,37,25,none,0,,0
13,76664,22900,30858,22906,1,0.000,9.002,Medium,4,11.5,8.8,6.8,11.5,6.3,1.53,7.4,3,Clear,37,25,none,0,,0
14,77272,23124,31149,22999,3,5.983,9.964,Medium,5,15.3,11.9,9.2,15.3,8.1,1.55,5.7,3,Clear,37,25,none,0,,0
15,77917,23159,31016,23742,1,0.000,10.943,Medium,6,18.8,14.6,11.3,18.8,9.9,1.53,15.5,3,Clear,37,25,none,0,,0
16,77695,23298,31376,23021,2,6.894,11.955,Medium,7,22.4,17.3,13.7,22.4,12.0,1.49,42.4,3,Clear,37,25,none,0,,0
17,77782,23142,31560,23080,2,7.381,12.354,Medium,8,26.4,20.0,16.0,26.4,14.3,0.04,0.0,0,Clear,37,25,none,0,,0
