lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,86370,27924,38350,20096,8,1.466,1.082,Soft,1,3.7,3.7,3.2,2.4,1.3,1.44,55.8,3,Clear,33,22,none,0,,0
2,76238,19897,36059,20282,5,1.969,0.556,Soft,2,7.6,7.6,6.1,7.3,4.2,1.57,7.1,0,Clear,33,22,none,0,,0
3,76637,20369,35818,20450,5,0.770,3.338,Soft,3,12.4,11.2,9.4,12.4,6.9,1.46,9.2,3,Clear,33,22,none,0,,1
4,77198,20713,36313,20172,5,0.274,0.531,Soft,4,17.4,14.8,12.5,17.4,9.7,1.50,0.0,0,Clear,33,22,none,0,,1
5,78532,20688,37339,20505,3,1.862,1.245,Soft,5,22.4,18.4,15.4,22.4,12.5,1.49,4.5,0,Clear,33,22,none,0,,0
6,93329,20635,36333,36361,9,0.176,1.657,Soft,6,27.2,22.2,18.5,27.2,15.1,1.61,6.4,0,Clear,33,22,none,0,,0
7,101100,23081,36192,41827,6,5.845,0.988,Medium,1,0.3,0.3,0.2,0.2,0.1,1.63,3.0,3,Clear,33,22,none,1,Medium,1
8,75937,19996,36208,19733,2,0.117,0.000,Medium,2,3.6,3.1,2.3,3.6,2.4,1.55,2.4,3,Clear,33,22,none,0,,0
9,75589,20106,35538,19945,2,0.137,5.443,Medium,3,7.5,5.7,4.5,7.5,4.5,1.55,16.7,0,Clear,33,22,none,0,,0
10,75391,20255,35228,19908,3,0.000,6.273,Medium,4,11.2,8.6,6.9,11.2,6.3,1.57,24.3,3,Clear,33,22,none,0,,0
11,76256,20416,35842,19998,3,0.004,6.740,Medium,5,14.9,11.2,9.4,14.9,8.5,1.45,19.1,0,Clear,33,22,none,0,,0
12,76492,20444,35737,20311,3,0.123,7.781,Medium,6,18.8,14.1,11.6,18.8,10.5,1.54,31.4,0,Clear,33,22,none,0,,0
13,77082,20631,35522,20929,3,0.000,7.975,Medium,7,22.7,17.0,13.7,22.7,12.4,1.43,59.3,0,Clear,33,22,none,0,,0
14,93831,20887,36197,36747,3,0.069,0.046,Medium,8,26.3,19.8,15.9,26.3,14.5,1.56,62.4,0,Clear,33,22,none,0,,0
15,78415,23375,35490,19550,3,0.092,10.189,Medium,9,30.3,22.9,18.0,30.3,16.6,1.54,64.3,0,Clear,33,22,none,0,,0
16,74338,19703,34768,19867,1,0.000,12.448,Medium,10,34.0,25.7,20.3,34.0,18.4,1.47,58.4,0,Clear,33,22,none,0,,0
17,75371,19927,35647,19797,1,0.000,13.625,Medium,11,37.7,28.6,22.5,37.7,20.4,1.56,56.9,0,Clear,33,22,none,0,,0
18,74884,19846,35075,19963,1,0.000,15.198,Medium,12,41.5,31.7,24.8,41.5,22.2,1.53,35.6,0,Clear,33,22,none,0,,0
19,76388,20494,36001,19893,3,0.156,15.192,Medium,13,45.2,34.4,26.9,45.2,24.5,1.47,59.0,3,Clear,33,22,none,0,,0
20,76159,20341,35810,20008,2,0.131,16.458,Medium,14,49.0,37.5,29.1,49.0,26.5,0.07,0.7,0,Clear,33,22,none,0,,0
