lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,87260,28899,38182,20179,12,1.325,1.051,Medium,1,3.5,3.5,3.0,3.1,1.9,2.72,42.5,3,Clear,35,24,none,0,,0
2,76959,20016,37054,19889,11,0.642,0.686,Medium,2,6.9,6.3,5.6,6.9,3.7,2.76,6.4,3,Clear,35,24,none,0,,1
3,76781,20322,36123,20336,9,0.762,0.535,Medium,3,10.7,9.4,7.9,10.7,5.9,2.71,3.1,3,Clear,35,24,none,0,,1
4,77022,20275,36551,20196,8,0.532,0.837,Medium,4,14.6,12.5,10.1,14.6,8.0,2.68,3.9,3,Clear,35,24,none,0,,1
5,77210,20253,36545,20412,7,3.416,1.250,Medium,5,18.1,15.3,12.6,18.1,10.1,2.76,1.2,0,Clear,35,24,none,0,,0
6,119590,20663,36969,61958,16,0.076,1.709,Hard,1,0.3,0.0,0.3,0.0,0.1,2.87,41.3,0,Clear,35,24,none,1,Hard,0
7,81225,23323,37406,20496,5,2.299,0.000,Hard,2,3.1,2.2,2.1,3.1,1.7,2.86,22.9,3,Clear,35,24,none,0,,1
8,75484,19595,35852,20037,3,0.066,0.000,Hard,3,5.9,4.0,3.9,5.9,3.1,2.75,5.9,0,Clear,35,24,none,0,,0
9,76272,19977,36258,20037,4,0.038,2.498,Hard,4,8.4,6.0,5.7,8.4,4.5,2.76,16.5,3,Clear,35,24,none,0,,0
10,76984,20145,36303,20536,4,0.172,2.601,Hard,5,11.2,8.0,7.5,11.2,6.1,2.67,38.6,3,Clear,35,24,none,0,,0
11,75874,19848,35917,20109,4,0.084,3.401,Hard,6,14.0,9.9,9.0,14.0,7.8,2.66,7.4,3,Clear,35,24,none,0,,0
12,76355,20292,36080,19983,4,0.241,4.368,Hard,7,16.8,11.9,10.5,16.8,9.2,2.75,2.2,3,Clear,35,24,none,0,,0
13,92435,20416,35859,36160,8,0.243,3.422,Hard,8,19.6,14.0,12.0,19.6,10.7,2.95,29.2,0,Clear,35,24,none,0,,0
14,78247,23134,35504,19609,4,0.173,0.000,Hard,9,22.3,16.1,13.5,22.3,12.1,2.84,48.1,3,Clear,35,24,none,0,,1
15,74673,19725,35058,19890,4,0.223,10.127,Hard,10,25.1,18.3,15.4,25.1,13.6,2.84,48.2,0,Clear,35,24,none,0,,0
16,75546,20186,35203,20157,4,0.243,11.406,Hard,11,27.7,20.4,17.3,27.7,15.1,2.83,37.6,3,Clear,35,24,none,0,,0
17,75163,19766,35791,19606,4,0.129,12.332,Hard,12,30.3,22.3,19.1,30.3,16.5,2.83,10.3,3,Clear,35,24,none,0,,0
18,75699,20363,35645,19691,4,0.253,13.696,Hard,13,32.8,24.2,21.0,32.8,17.9,2.70,15.1,0,Clear,35,24,none,0,,0
19,81988,21034,40473,20481,4,0.146,9.078,Hard,14,35.9,26.1,22.7,35.9,19.6,2.86,30.7,0,Clear,35,24,none,0,,0
20,98527,23832,47709,26986,4,0.958,3.059,Hard,15,38.8,28.4,24.6,38.8,21.0,0.04,0.0,0,Clear,36,25,none,0,,0
