lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,102588,30474,29802,42312,4,1.403,0.455,Medium,1,3.4,3.4,3.4,2.5,2.8,1.47,3.5,3,Clear,30,21,none,0,,0
2,98632,25711,29785,43136,4,0.180,2.555,Medium,2,6.2,6.2,5.7,6.0,4.8,1.47,4.5,3,Clear,30,21,none,0,,1
3,98870,26465,29821,42584,1,0.000,1.773,Medium,3,9.5,9.2,8.2,9.5,7.0,1.47,8.8,3,Clear,30,21,none,0,,0
4,98598,26007,29870,42721,3,0.115,3.615,Medium,4,12.9,12.0,10.5,12.9,8.9,1.48,0.3,0,Clear,30,21,none,0,,0
5,99353,26513,30162,42678,2,0.022,5.042,Medium,5,16.7,15.0,12.8,16.7,10.8,1.44,1.0,0,Clear,30,21,none,0,,0
6,99329,26249,30318,42762,3,0.000,6.597,Medium,6,20.6,17.7,15.1,20.6,13.0,1.41,0.9,0,Clear,30,21,none,0,,0
7,99315,26388,30072,42855,2,0.082,8.034,Medium,7,24.1,20.7,17.6,24.1,15.3,1.47,3.3,3,Clear,30,21,none,0,,0
8,99701,25972,30409,43320,3,0.000,9.731,Medium,8,27.9,23.3,19.8,27.9,17.4,1.34,0.0,3,Clear,30,21,none,0,,0
9,100149,26636,30452,43061,2,0.000,10.922,Medium,9,31.6,26.0,22.2,31.6,19.6,1.43,0.0,3,Clear,30,21,none,0,,0
10,99615,26167,30122,43326,2,0.128,34.944,Medium,10,35.0,28.8,24.8,35.0,21.7,1.48,0.5,3,Clear,30,21,none,0,,0
11,101056,26899,30693,43464,1,0.000,31.772,Medium,11,38.8,31.8,26.9,38.8,23.8,1.37,8.1,3,Clear,30,21,none,0,,0
12,104977,26330,30388,48259,2,0.127,31.199,Medium,12,42.7,34.6,29.4,42.7,25.9,1.44,5.1,0,Clear,30,21,none,0,,0
13,115963,43814,29534,42615,2,0.050,9.903,Soft,1,0.2,0.2,0.2,0.1,0.2,1.33,76.6,3,Clear,30,21,none,1,Soft,0
14,96763,25236,29346,42181,2,0.000,12.838,Soft,2,5.1,3.8,3.3,5.1,2.9,0.00,0.0,0,Clear,30,21,none,0,,0
