lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101545,41114,30167,30264,10,1.091,0.999,Medium,1,3.7,3.5,2.3,3.7,2.2,1.42,32.8,3,Clear,25,21,none,0,,0
2,94537,35124,30097,29316,7,1.016,1.273,Medium,2,7.3,6.1,4.8,7.3,4.5,1.37,9.6,0,Clear,25,21,none,0,,0
3,94577,35340,30397,28840,8,0.422,2.151,Medium,3,11.1,8.8,7.2,11.1,6.5,1.41,3.9,0,Clear,25,21,none,0,,1
4,95334,35954,30027,29353,6,0.095,1.284,Medium,4,14.6,11.8,9.7,14.6,8.8,1.43,0.0,3,Clear,25,21,none,0,,1
5,97589,36565,30740,30284,2,0.000,0.575,Medium,5,18.2,14.8,12.2,18.2,10.8,1.38,5.5,0,Clear,25,21,none,0,,0
6,95210,35347,30322,29541,2,0.083,2.644,Medium,6,21.6,17.8,14.6,21.6,12.9,1.29,5.6,0,Clear,25,20,none,0,,0
7,96541,36372,30513,29656,2,0.000,3.083,Medium,7,25.2,20.9,17.2,25.2,15.1,1.31,13.6,0,Clear,25,20,none,0,,0
8,94895,35153,30363,29379,1,0.000,8.575,Medium,8,28.8,23.7,19.7,28.8,17.0,1.37,0.0,3,Clear,25,20,none,0,,0
9,97917,35500,30629,31788,3,0.000,18.452,Medium,9,32.7,26.4,22.2,32.7,19.1,1.36,18.5,0,Clear,25,20,none,0,,0
10,132616,50794,29312,52510,3,0.000,2.729,Soft,1,0.3,0.1,0.2,0.3,0.2,1.33,14.1,0,Clear,25,20,none,1,Soft,0
11,95332,35145,30747,29440,3,0.173,3.063,Soft,2,5.1,4.0,3.6,5.1,2.9,1.16,78.2,3,Clear,25,20,none,0,,0
12,93468,34300,29764,29404,2,0.000,5.940,Soft,3,9.9,7.6,6.9,9.9,5.7,1.23,25.1,0,Clear,25,20,none,0,,0
13,94468,34776,30477,29215,2,0.051,6.739,Soft,4,15.1,11.5,9.9,15.1,8.4,1.09,0.5,3,Clear,25,20,none,0,,0
