lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,83578,34350,26669,22559,18,0.248,0.901,Soft,1,3.0,2.1,3.0,2.8,1.1,2.63,44.2,3,Clear,30,19,none,0,,0
2,76925,27211,26710,23004,13,1.163,0.165,Soft,2,8.0,6.1,6.3,8.0,3.8,2.67,1.7,3,Clear,30,19,none,0,,0
3,75603,26023,26749,22831,13,1.805,0.322,Soft,3,12.8,9.8,9.3,12.8,6.6,2.63,3.5,1,Clear,30,19,none,0,,0
4,77457,26554,27324,23579,13,2.476,0.276,Soft,4,17.9,13.5,12.6,17.9,9.0,2.67,3.5,1,Clear,30,19,none,0,,0
5,76820,26654,26836,23330,14,2.164,0.272,Soft,5,23.0,17.0,15.8,23.0,11.7,2.43,0.0,3,Clear,30,19,none,0,,0
6,77451,26647,27001,23803,13,0.119,0.013,Soft,6,28.1,20.8,18.9,28.1,14.6,2.49,0.0,3,Clear,30,19,none,0,,0
7,77398,26584,27154,23660,13,3.426,0.068,Soft,7,32.7,24.5,21.8,32.7,17.4,2.53,0.7,3,Clear,29,19,none,0,,0
8,77377,26750,27111,23516,15,65.680,0.715,Soft,8,37.5,28.2,24.8,37.5,20.0,2.56,0.9,3,Clear,29,19,none,0,,0
9,80335,27099,27302,25934,12,0.062,0.000,Soft,9,42.2,32.0,28.1,42.2,22.6,2.51,9.5,0,Clear,29,19,none,0,,0
10,119133,43728,26547,48858,16,1.203,1.759,Medium,1,0.4,0.4,0.1,0.4,0.1,2.56,0.0,3,Clear,29,19,none,1,Medium,1
11,75383,25870,26336,23177,13,1.403,2.321,Medium,2,4.3,3.3,2.6,4.3,2.0,2.52,0.0,3,Clear,29,19,none,0,,1
12,75669,26080,26249,23340,15,2.111,3.256,Medium,3,8.0,6.1,4.7,8.0,4.0,2.56,1.3,1,Clear,29,19,none,0,,0
13,75839,26130,26438,23271,13,2.748,3.372,Medium,4,11.7,9.2,7.1,11.7,5.9,2.55,0.3,3,Clear,29,19,none,0,,0
14,77036,26608,27490,22938,15,4.273,2.574,Medium,5,15.2,12.1,9.2,15.2,7.8,2.36,23.8,1,Clear,29,19,none,0,,0
15,75879,26497,26721,22661,14,4.112,2.500,Medium,6,18.8,14.8,11.4,18.8,9.9,2.40,13.1,3,Clear,29,19,none,0,,0
16,77113,26516,26866,23731,13,4.311,2.251,Medium,7,22.6,17.5,13.7,22.6,12.0,2.36,10.2,3,Clear,29,19,none,0,,0
17,76705,26410,27377,22918,13,4.005,2.587,Medium,8,26.3,20.6,16.0,26.3,13.8,2.40,1.2,3,Clear,29,19,none,0,,0
18,76774,26362,26808,23604,14,2.998,4.124,Medium,9,29.8,23.5,18.2,29.8,16.1,0.02,0.0,0,Clear,28,18,none,0,,0
