lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,97593,37464,33800,26329,5,0.562,0.391,Medium,1,3.9,3.9,1.9,3.7,1.2,2.48,0.0,3,Clear,42,29,none,0,,0
2,92515,32530,33855,26130,4,0.146,1.553,Medium,2,7.7,6.7,4.1,7.7,3.5,2.51,0.0,3,Clear,42,29,none,0,,1
3,92222,31994,33984,26244,1,0.000,0.542,Medium,3,11.4,9.3,6.3,11.4,5.6,2.52,4.1,3,Clear,42,29,none,0,,0
4,92209,32317,33701,26191,2,0.039,0.666,Medium,4,15.1,12.3,8.6,15.1,7.8,2.57,19.1,0,Clear,42,29,none,0,,0
5,93257,32620,34354,26283,1,0.000,0.939,Medium,5,19.0,15.2,10.9,19.0,10.1,2.50,3.6,0,Clear,42,29,none,0,,0
6,93614,32431,33969,27214,1,0.000,0.991,Medium,6,22.8,18.3,13.3,22.8,12.0,2.48,30.0,0,Clear,41,29,none,0,,0
7,93346,32584,34608,26154,1,0.000,1.458,Medium,7,26.6,21.2,15.8,26.6,13.8,2.43,14.9,0,Clear,41,29,none,0,,0
8,93928,32698,34503,26727,1,0.000,0.062,Medium,8,30.1,24.1,18.3,30.1,15.7,2.50,39.1,0,Clear,41,29,none,0,,0
9,93611,32981,34339,26291,1,0.000,20.096,Medium,9,34.0,27.1,20.7,34.0,17.7,2.37,39.8,0,Clear,41,29,none,0,,0
10,98728,33370,34929,30429,2,0.126,19.162,Medium,10,37.9,29.7,23.1,37.9,19.6,2.52,30.7,0,Clear,41,29,none,0,,0
11,124109,45606,33289,45214,1,0.000,2.543,Hard,1,0.4,0.3,0.3,0.4,0.2,2.50,30.9,3,Clear,41,29,none,1,Hard,0
12,90881,31002,33613,26266,1,0.000,4.387,Hard,2,3.0,2.6,2.2,3.0,1.9,2.52,2.9,0,Clear,41,29,none,0,,0
13,93434,33002,34318,26114,1,0.000,4.295,Hard,3,6.1,4.8,4.1,6.1,3.2,2.48,12.1,0,Clear,41,28,none,0,,0
14,92947,32206,34041,26700,1,0.000,3.447,Hard,4,9.0,6.6,6.0,9.0,4.7,0.00,0.6,0,Clear,40,27,none,0,,0
