lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,90890,36429,18065,36396,6,0.355,0.475,Medium,1,3.1,2.9,1.7,3.1,2.2,2.32,21.6,3,Clear,32,21,none,0,,0
2,82296,28707,18688,34901,6,0.539,0.335,Medium,2,6.5,5.6,4.3,6.5,4.2,2.37,15.1,3,Clear,32,21,none,0,,1
3,82635,28581,18314,35740,6,0.359,0.438,Medium,3,10.4,8.4,6.6,10.4,6.5,2.35,3.7,3,Clear,32,21,none,0,,1
4,83472,28856,18604,36012,4,0.109,0.316,Medium,4,14.2,11.4,8.9,14.2,8.5,2.45,6.7,3,Clear,32,21,none,0,,1
5,83559,28814,18647,36098,2,0.026,0.000,Medium,5,18.1,14.4,11.4,18.1,10.7,2.47,22.9,3,Clear,32,21,none,0,,0
6,84675,29706,18877,36092,2,0.083,0.292,Medium,6,21.7,17.4,13.7,21.7,12.9,2.42,54.9,3,Clear,32,21,none,0,,0
7,85363,30674,18998,35691,3,0.119,1.021,Medium,7,25.4,20.0,16.2,25.4,14.9,2.29,52.8,3,Clear,32,21,none,0,,0
8,84267,28851,18768,36648,2,0.174,1.738,Medium,8,29.0,22.8,18.5,29.0,16.7,2.36,87.9,3,Clear,31,21,none,0,,0
9,116271,28855,18333,69083,2,0.000,0.005,Hard,1,0.4,0.4,0.1,0.1,0.1,2.32,90.6,0,Clear,31,21,none,1,Hard,0
10,87178,33472,18475,35231,3,0.163,2.926,Hard,2,3.2,2.6,1.8,3.2,1.8,2.36,53.0,3,Clear,31,21,none,0,,0
11,81889,28704,18508,34677,2,0.000,2.763,Hard,3,6.1,4.6,3.6,6.1,3.5,2.27,57.1,3,Clear,31,21,none,0,,0
12,81611,28020,18298,35293,3,0.000,3.698,Hard,4,9.1,6.6,5.6,9.1,5.0,2.22,13.2,3,Clear,31,21,none,0,,0
13,82132,28629,18440,35063,2,0.103,5.095,Hard,5,11.7,8.7,7.1,11.7,6.3,2.15,45.4,0,Clear,31,21,none,0,,0
14,82296,28680,18730,34886,1,0.000,6.126,Hard,6,14.6,10.7,8.8,14.6,7.7,2.21,51.4,3,Clear,31,21,none,0,,0
15,82156,28107,18726,35323,2,0.000,7.304,Hard,7,17.4,12.5,10.4,17.4,9.1,0.05,0.0,0,Clear,30,20,none,0,,0
