lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,90975,36407,18188,36380,4,0.324,0.500,Medium,1,3.7,3.7,2.2,2.6,1.6,2.43,18.7,3,Clear,34,23,none,0,,0
2,81999,28518,18747,34734,4,0.472,0.578,Medium,2,6.8,6.8,4.5,6.0,3.4,2.45,7.9,3,Clear,34,23,none,0,,1
3,82470,28584,18248,35638,4,0.238,0.376,Medium,3,9.5,9.5,6.8,9.5,5.4,2.40,6.1,3,Clear,34,23,none,0,,1
4,83420,28788,18636,35996,4,0.265,0.511,Medium,4,13.0,12.3,9.3,13.0,7.6,2.45,4.6,3,Clear,34,23,none,0,,1
5,83623,28849,18607,36167,1,0.000,0.212,Medium,5,16.6,15.1,11.8,16.6,9.8,2.32,28.2,3,Clear,34,23,none,0,,0
6,84493,29663,18845,35985,2,0.000,0.377,Medium,6,20.2,17.9,13.9,20.2,11.7,2.36,55.3,3,Clear,34,23,none,0,,0
7,85094,30574,19040,35480,1,0.000,0.863,Medium,7,24.0,20.7,16.2,24.0,13.9,2.37,52.8,3,Clear,34,23,none,0,,0
8,83891,28711,18684,36496,1,0.000,1.924,Medium,8,27.9,23.5,18.6,27.9,16.0,2.31,86.8,3,Clear,33,23,none,0,,0
9,121580,28863,18294,74423,1,0.000,0.000,Hard,1,0.3,0.3,0.1,0.2,0.0,2.32,88.9,0,Clear,33,23,none,1,Hard,0
10,86919,33338,18475,35106,2,0.135,2.806,Hard,2,3.0,2.2,1.7,3.0,1.4,2.37,49.5,3,Clear,33,23,none,0,,0
11,81745,28518,18495,34732,1,0.000,2.767,Hard,3,5.6,4.2,3.5,5.6,3.1,2.28,60.8,3,Clear,33,23,none,0,,0
12,81360,27928,18233,35199,1,0.000,3.703,Hard,4,8.6,6.3,5.1,8.6,4.8,2.19,11.8,3,Clear,33,23,none,0,,0
13,82272,28675,18554,35043,1,0.000,5.111,Hard,5,11.6,8.2,6.8,11.6,6.4,2.24,52.7,0,Clear,33,23,none,0,,0
14,82073,28596,18721,34756,2,0.000,6.325,Hard,6,14.5,10.4,8.5,14.5,8.1,2.26,48.2,3,Clear,33,23,none,0,,0
15,81723,28061,18619,35043,1,0.000,7.604,Hard,7,17.2,12.6,10.3,17.2,9.8,0.02,0.0,0,Clear,34,24,none,0,,0
