lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101814,40925,42479,18410,9,0.642,0.449,Soft,1,4.0,4.0,2.6,2.2,1.5,2.45,23.3,3,Clear,26,18,none,0,,0
2,93249,34560,40663,18026,6,1.255,1.307,Soft,2,7.7,7.7,6.0,7.2,4.2,2.35,13.7,3,Clear,26,18,none,0,,0
3,93910,34509,41082,18319,5,1.361,0.623,Soft,3,12.4,11.3,9.4,12.4,7.0,2.33,16.8,3,Clear,26,18,none,0,,0
4,93256,34574,40698,17984,4,0.483,2.655,Soft,4,17.5,14.9,12.7,17.5,9.7,2.42,5.1,3,Clear,26,18,none,0,,1
5,94119,34895,40914,18310,2,0.508,1.691,Soft,5,22.4,18.6,15.9,22.4,12.5,2.40,1.4,3,Clear,26,18,none,0,,1
6,95010,35814,41136,18060,2,6.065,0.154,Soft,6,27.5,22.4,19.3,27.5,15.0,2.39,4.0,3,Clear,26,18,none,0,,0
7,95817,35091,42265,18461,2,6.411,0.075,Soft,7,32.7,26.0,22.6,32.7,17.7,2.37,40.0,3,Clear,26,18,none,0,,0
8,94495,35253,40972,18270,1,0.000,3.715,Soft,8,37.9,29.7,25.5,37.9,20.3,2.23,18.7,3,Clear,26,18,none,0,,0
9,115880,35201,41109,39570,1,0.000,10.684,Medium,1,0.5,0.2,0.3,0.5,0.1,2.31,32.3,0,Clear,26,18,none,1,Medium,0
10,113642,54637,40979,18026,1,0.000,0.491,Medium,2,4.2,2.9,2.5,4.2,2.3,2.22,26.7,3,Clear,26,18,none,0,,0
11,92394,34190,40227,17977,3,3.552,2.526,Medium,3,7.8,5.6,4.6,7.8,4.4,2.36,11.9,3,Clear,26,18,none,0,,0
12,92181,34229,39866,18086,2,1.756,4.486,Medium,4,11.6,8.3,6.9,11.6,6.7,2.36,10.5,3,Clear,26,18,none,0,,0
13,92781,34181,40450,18150,2,0.621,5.845,Medium,5,15.4,11.0,9.1,15.4,8.7,0.01,0.0,0,Clear,27,19,none,0,,0
