lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101535,41147,30065,30323,10,1.002,0.856,Medium,1,3.4,2.2,2.4,3.4,1.8,1.45,33.9,3,Clear,25,21,none,0,,0
2,94681,35243,30123,29315,9,1.244,1.235,Medium,2,7.3,5.1,4.6,7.3,3.6,1.36,8.4,0,Clear,25,21,none,0,,0
3,94588,35259,30435,28894,8,0.439,2.059,Medium,3,11.2,8.1,7.1,11.2,5.5,1.39,3.5,0,Clear,25,21,none,0,,1
4,95384,36016,30024,29344,6,0.128,1.155,Medium,4,14.8,10.8,9.4,14.8,7.4,1.34,4.4,3,Clear,25,21,none,0,,1
5,97697,36493,30864,30340,2,0.046,0.656,Medium,5,18.8,13.5,11.8,18.8,9.2,1.39,11.2,0,Clear,25,21,none,0,,0
6,95397,35438,30297,29662,1,0.000,2.449,Medium,6,22.4,16.2,14.3,22.4,11.5,1.29,3.2,0,Clear,25,20,none,0,,0
7,96484,36335,30532,29617,3,0.000,2.912,Medium,7,26.0,19.3,16.8,26.0,13.5,1.35,18.4,0,Clear,25,20,none,0,,0
8,94769,35148,30312,29309,2,0.175,8.560,Medium,8,29.5,22.4,19.0,29.5,15.5,1.28,4.4,3,Clear,25,20,none,0,,0
9,98404,35565,30744,32095,3,0.152,18.398,Medium,9,33.5,25.1,21.5,33.5,17.5,1.23,17.7,0,Clear,25,20,none,0,,0
10,126846,50996,29441,46409,2,0.134,2.665,Soft,1,0.1,0.1,0.0,0.0,0.1,1.38,20.8,0,Clear,25,20,none,1,Soft,0
11,95493,35144,30850,29499,2,0.172,2.892,Soft,2,4.7,4.0,3.0,4.7,2.7,1.17,71.9,3,Clear,25,20,none,0,,0
12,93517,34301,29861,29355,1,0.000,5.951,Soft,3,9.9,7.6,6.0,9.9,5.4,1.22,21.2,0,Clear,25,20,none,0,,0
13,94498,34868,30479,29151,2,0.134,6.588,Soft,4,14.5,11.4,9.4,14.5,8.2,1.06,0.0,3,Clear,25,20,none,0,,0
