lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,83769,34345,26767,22657,13,0.160,1.088,Soft,1,3.4,2.0,2.6,3.4,1.3,2.59,35.8,3,Clear,30,19,none,0,,0
2,76777,27110,26744,22923,10,0.993,0.085,Soft,2,8.1,5.8,5.7,8.1,4.0,2.59,0.5,3,Clear,30,19,none,0,,0
3,75349,25891,26736,22722,10,1.658,0.284,Soft,3,12.7,9.6,8.7,12.7,6.6,2.52,0.0,1,Clear,30,19,none,0,,0
4,77183,26466,27268,23449,10,2.297,0.231,Soft,4,17.5,13.1,11.9,17.5,9.1,2.66,3.2,1,Clear,30,19,none,0,,0
5,76691,26680,26733,23278,12,1.932,0.405,Soft,5,22.7,17.0,15.1,22.7,11.7,2.55,3.3,3,Clear,30,19,none,0,,0
6,77261,26552,26935,23774,12,0.001,0.289,Soft,6,27.8,20.8,18.1,27.8,14.5,2.45,0.0,3,Clear,30,19,none,0,,0
7,77096,26523,27063,23510,11,3.218,0.128,Soft,7,32.6,24.8,21.5,32.6,17.1,2.58,3.8,3,Clear,29,19,none,0,,0
8,77455,26751,27145,23559,11,65.498,0.872,Soft,8,37.4,28.5,24.6,37.4,19.7,2.53,0.0,3,Clear,29,19,none,0,,0
9,80419,27026,27334,26059,10,0.053,0.000,Soft,9,42.2,32.2,27.8,42.2,22.6,2.42,13.6,0,Clear,29,19,none,0,,0
10,112010,43600,26477,41933,11,1.003,2.004,Medium,1,0.2,0.2,0.2,0.2,0.1,2.50,4.0,3,Clear,29,19,none,1,Medium,1
11,75057,25649,26154,23254,12,1.354,2.523,Medium,2,3.6,2.9,2.8,3.6,2.4,2.52,0.0,3,Clear,29,19,none,0,,1
12,75563,25982,26255,23326,11,1.959,3.431,Medium,3,7.5,6.0,5.3,7.5,4.3,2.56,0.0,1,Clear,29,19,none,0,,0
13,75853,26275,26457,23121,11,2.628,3.570,Medium,4,11.2,8.9,7.5,11.2,6.3,2.58,2.0,3,Clear,29,19,none,0,,0
14,76717,26583,27337,22797,11,4.094,2.487,Medium,5,15.0,11.7,9.9,15.0,8.2,2.41,24.2,1,Clear,29,19,none,0,,0
15,75849,26471,26715,22663,11,3.868,2.388,Medium,6,18.8,14.8,12.4,18.8,10.3,2.32,12.8,3,Clear,29,19,none,0,,0
16,77025,26437,26762,23826,11,3.995,2.416,Medium,7,22.6,17.7,14.8,22.6,12.6,2.37,8.6,3,Clear,29,19,none,0,,0
17,76385,26283,27155,22947,11,3.642,2.701,Medium,8,26.3,20.8,17.2,26.3,14.7,2.35,1.7,3,Clear,29,19,none,0,,0
18,76669,26265,26785,23619,11,2.749,4.272,Medium,9,30.2,23.7,19.7,30.2,16.6,0.06,3.1,0,Clear,28,18,none,0,,0
