lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,84754,29186,32270,23298,8,0.257,0.651,Soft,1,4.5,3.5,2.1,4.5,1.9,2.47,43.7,3,Clear,36,24,none,0,,0
2,77636,23118,31236,23282,6,0.803,0.733,Soft,2,9.3,7.4,5.2,9.3,4.4,2.57,31.2,3,Clear,36,24,none,0,,1
3,78411,22961,31795,23655,6,0.721,0.301,Soft,3,14.0,11.0,8.2,14.0,7.0,2.46,16.5,3,Clear,36,24,none,0,,1
4,78678,23717,31713,23248,5,2.210,0.817,Soft,4,18.9,14.7,11.2,18.9,9.6,2.52,37.7,3,Clear,36,24,none,0,,0
5,79587,23753,32365,23469,5,3.711,0.572,Soft,5,23.6,18.4,14.3,23.6,12.3,2.49,68.6,3,Clear,36,24,none,0,,0
6,79384,23459,32333,23592,5,4.266,0.426,Soft,6,28.3,22.3,17.7,28.3,14.8,2.49,70.3,3,Clear,36,24,none,0,,0
7,78695,23153,31836,23706,6,3.882,0.515,Soft,7,33.1,26.0,20.6,33.1,17.6,2.54,41.4,3,Clear,36,24,none,0,,0
8,82611,23342,31889,27380,11,0.059,3.198,Soft,8,38.3,29.9,23.9,38.3,20.0,2.57,60.9,0,Clear,36,24,none,0,,0
9,119989,41190,31018,47781,19,6.129,0.000,Medium,1,0.4,0.2,0.1,0.4,0.1,2.55,57.9,3,Clear,36,24,none,1,Medium,0
10,78135,23248,31652,23235,11,3.680,2.392,Medium,2,4.1,3.1,2.5,4.1,2.3,2.57,12.5,3,Clear,36,24,none,0,,0
11,77950,23107,31652,23191,1,0.000,0.469,Medium,3,7.6,5.9,5.1,7.6,4.4,2.57,17.4,3,Clear,36,24,none,0,,0
12,78701,23708,31514,23479,3,6.420,0.393,Medium,4,11.5,9.0,7.4,11.5,6.6,2.55,18.8,3,Clear,36,24,none,0,,0
13,78967,23995,31398,23574,1,0.000,0.734,Medium,5,15.2,11.8,9.7,15.2,8.4,2.55,25.4,3,Clear,36,24,none,0,,0
14,79007,23092,32055,23860,2,9.064,0.314,Medium,6,18.8,14.8,12.0,18.8,10.7,2.68,65.0,3,Clear,36,24,none,0,,0
15,80247,23259,33575,23413,4,0.498,3.050,Medium,7,22.4,17.8,14.2,22.4,13.0,2.60,11.2,3,Clear,36,24,none,0,,1
16,78750,23207,31575,23968,4,0.386,2.236,Medium,8,26.1,20.6,16.4,26.1,15.2,2.60,10.6,3,Clear,36,24,none,0,,1
17,78573,22943,31648,23982,4,1.869,0.133,Medium,9,29.8,23.2,18.9,29.8,17.5,0.04,0.0,0,Clear,35,23,none,0,,0
