lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,102056,41037,42614,18405,9,0.567,0.464,Soft,1,3.9,2.0,2.8,3.9,1.4,2.37,16.2,3,Clear,26,18,none,0,,0
2,93437,34704,40742,17991,6,1.220,1.148,Soft,2,8.6,5.8,6.0,8.6,4.2,2.39,6.3,3,Clear,26,18,none,0,,0
3,93954,34549,41222,18183,4,1.403,0.808,Soft,3,13.6,9.5,9.0,13.6,6.8,2.48,12.6,3,Clear,26,18,none,0,,0
4,93487,34535,40838,18114,4,0.474,2.704,Soft,4,18.3,13.3,12.2,18.3,9.6,2.38,4.1,3,Clear,26,18,none,0,,1
5,94209,35046,41052,18111,3,0.333,1.661,Soft,5,23.4,17.1,15.4,23.4,12.2,2.47,8.2,3,Clear,26,18,none,0,,1
6,95236,35838,41262,18136,2,6.281,0.162,Soft,6,28.2,20.7,18.6,28.2,14.9,2.42,5.8,3,Clear,26,18,none,0,,0
7,95651,34962,42217,18472,2,6.405,0.078,Soft,7,33.2,24.3,22.0,33.2,17.7,2.26,41.3,3,Clear,26,18,none,0,,0
8,94449,35172,40911,18366,1,0.000,3.788,Soft,8,37.9,28.2,25.0,37.9,20.4,2.33,18.1,3,Clear,26,18,none,0,,0
9,122364,35636,41589,45139,1,0.000,10.679,Medium,1,0.3,0.3,0.3,0.1,0.1,2.35,31.5,0,Clear,26,18,none,1,Medium,0
10,113644,54704,40984,17956,2,5.084,0.677,Medium,2,3.6,3.0,2.6,3.6,1.9,2.26,28.5,3,Clear,26,18,none,0,,0
11,92548,34172,40301,18075,3,3.375,2.331,Medium,3,7.3,5.6,5.2,7.3,3.8,2.29,15.6,3,Clear,26,18,none,0,,0
12,92272,34283,39808,18181,3,1.623,4.480,Medium,4,10.8,8.4,7.5,10.8,5.7,2.26,13.8,3,Clear,26,18,none,0,,0
13,92848,34193,40424,18231,2,0.770,5.708,Medium,5,14.5,11.2,10.0,14.5,7.9,0.00,0.0,0,Clear,27,19,none,0,,0
