lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,83470,34268,26660,22542,13,0.067,1.195,Soft,1,4.1,3.1,1.8,4.1,2.2,2.57,38.6,3,Clear,31,20,none,0,,0
2,76586,27123,26610,22853,8,1.127,0.182,Soft,2,8.8,7.1,5.1,8.8,5.0,2.66,0.0,3,Clear,31,20,none,0,,0
3,75490,25925,26773,22792,9,1.477,0.558,Soft,3,13.8,10.8,8.5,13.8,7.7,2.54,0.0,1,Clear,31,20,none,0,,0
4,77314,26495,27310,23509,9,2.295,0.248,Soft,4,18.7,14.7,11.8,18.7,10.6,2.54,0.0,1,Clear,31,20,none,0,,0
5,76786,26717,26825,23244,10,1.982,0.378,Soft,5,23.5,18.3,15.2,23.5,13.0,2.53,2.3,3,Clear,31,20,none,0,,0
6,77221,26556,26908,23757,10,0.000,0.244,Soft,6,28.4,21.8,18.5,28.4,15.6,2.57,3.3,3,Clear,31,20,none,0,,0
7,77305,26694,27149,23462,9,3.197,0.098,Soft,7,33.5,25.7,21.5,33.5,18.5,2.52,0.0,3,Clear,30,20,none,0,,0
8,77453,26750,27117,23586,10,65.366,0.648,Soft,8,38.1,29.7,24.8,38.1,21.3,2.48,0.0,3,Clear,30,20,none,0,,0
9,80938,27275,27435,26228,7,0.000,0.024,Soft,9,42.9,33.6,27.9,42.9,23.7,2.49,5.8,0,Clear,30,20,none,0,,0
10,117425,43606,26492,47327,10,1.008,2.001,Medium,1,0.4,0.4,0.3,0.1,0.1,2.51,0.4,3,Clear,30,20,none,1,Medium,1
11,75076,25766,26226,23084,10,1.120,2.538,Medium,2,4.0,3.2,2.4,4.0,2.2,2.48,1.1,3,Clear,30,20,none,0,,1
12,75604,25969,26229,23406,10,1.842,3.245,Medium,3,7.5,6.0,5.0,7.5,4.1,2.55,3.6,1,Clear,30,20,none,0,,0
13,75669,26065,26382,23222,10,2.532,3.601,Medium,4,11.2,9.0,7.4,11.2,6.2,2.43,1.4,3,Clear,30,20,none,0,,0
14,76742,26584,27274,22884,10,3.992,2.710,Medium,5,15.1,11.9,9.6,15.1,8.4,2.41,31.5,1,Clear,30,20,none,0,,0
15,75767,26465,26690,22612,10,3.698,2.466,Medium,6,18.6,14.5,11.8,18.6,10.6,2.42,12.9,3,Clear,30,20,none,0,,0
16,76930,26424,26728,23778,9,4.080,2.488,Medium,7,22.4,17.5,13.9,22.4,12.4,2.44,10.2,3,Clear,30,20,none,0,,0
17,76506,26324,27235,22947,10,3.716,2.717,Medium,8,26.1,20.4,16.2,26.1,14.5,2.36,7.5,3,Clear,30,20,none,0,,0
18,76659,26272,26745,23642,10,2.609,4.154,Medium,9,30.0,23.1,18.3,30.0,16.8,0.00,1.3,0,Clear,30,20,none,0,,0
