lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,97595,37358,33845,26392,4,0.660,0.492,Medium,1,3.5,3.5,2.3,2.5,1.4,2.57,3.0,3,Clear,43,30,none,0,,0
2,92254,32396,33770,26088,4,0.299,1.683,Medium,2,6.5,6.5,4.4,6.1,3.4,2.47,0.0,3,Clear,43,30,none,0,,1
3,92023,31949,33961,26113,2,1.199,0.515,Medium,3,9.7,9.2,6.7,9.7,5.3,2.51,3.4,3,Clear,43,30,none,0,,0
4,91995,32126,33630,26239,1,0.000,0.462,Medium,4,13.5,12.1,8.9,13.5,7.3,2.46,22.7,0,Clear,43,30,none,0,,0
5,93000,32494,34133,26373,1,0.000,0.828,Medium,5,17.5,15.2,11.0,17.5,9.6,2.55,4.4,0,Clear,43,30,none,0,,0
6,93366,32225,33946,27195,1,0.000,1.127,Medium,6,21.2,18.2,13.2,21.2,11.7,2.49,27.2,0,Clear,42,30,none,0,,0
7,93294,32553,34616,26125,1,0.000,1.314,Medium,7,25.1,20.8,15.6,25.1,13.8,2.49,18.3,0,Clear,42,30,none,0,,0
8,93585,32550,34434,26601,1,0.000,0.000,Medium,8,28.5,23.8,18.1,28.5,15.7,2.53,37.7,0,Clear,42,30,none,0,,0
9,93443,32870,34366,26207,1,0.000,19.999,Medium,9,32.1,26.7,20.3,32.1,17.7,2.43,35.2,0,Clear,42,30,none,0,,0
10,98159,33263,34694,30202,1,0.000,19.288,Medium,10,36.1,29.6,22.8,36.1,19.6,2.55,30.9,0,Clear,42,30,none,0,,0
11,125522,45596,33312,46614,1,0.000,2.433,Hard,1,0.3,0.1,0.3,0.2,0.2,2.44,32.3,3,Clear,42,30,none,1,Hard,0
12,90692,30958,33480,26254,1,0.000,4.463,Hard,2,3.1,2.1,2.1,3.1,1.8,2.48,6.1,0,Clear,42,30,none,0,,0
13,93107,32952,34158,25997,1,0.000,4.247,Hard,3,6.1,4.0,3.9,6.1,3.5,2.43,8.1,0,Clear,42,29,none,0,,0
14,92823,32248,34019,26556,1,0.000,3.357,Hard,4,8.6,6.2,5.8,8.6,5.2,0.00,2.2,0,Clear,42,29,none,0,,0
