lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,116000,36703,49430,29867,9,0.203,0.546,Soft,1,3.0,2.0,1.9,3.0,2.6,2.42,33.0,3,Clear,26,18,none,0,,0
2,108640,31776,47272,29592,7,1.358,1.506,Soft,2,8.0,5.5,5.3,8.0,5.0,2.40,2.2,3,Clear,26,18,none,0,,0
3,110223,32252,47916,30055,8,0.976,1.885,Soft,3,12.7,9.2,8.4,12.7,7.5,2.34,0.2,3,Clear,26,18,none,0,,1
4,110632,31898,49012,29722,8,0.616,2.670,Soft,4,17.5,12.7,11.7,17.5,10.2,2.35,4.3,3,Clear,26,18,none,0,,0
5,116418,32985,49170,34263,6,0.104,0.000,Soft,5,22.6,16.4,14.9,22.6,12.6,2.34,3.6,0,Clear,26,18,none,0,,0
6,123819,45830,48298,29691,6,1.173,0.000,Medium,1,0.3,0.3,0.2,0.3,0.2,2.34,8.0,3,Clear,26,18,none,1,Medium,1
7,108805,32429,47148,29228,3,0.077,1.156,Medium,2,3.8,3.2,2.5,3.8,2.3,2.29,7.4,1,Clear,26,18,none,0,,0
8,110093,32491,47955,29647,4,0.199,0.929,Medium,3,7.2,6.3,4.8,7.2,4.2,2.24,25.6,1,Clear,26,18,none,0,,0
9,109899,32336,47853,29710,4,0.249,1.092,Medium,4,10.7,9.2,7.0,10.7,6.1,2.24,52.6,1,Clear,26,18,none,0,,0
10,110557,32441,48456,29660,4,0.104,1.506,Medium,5,14.5,12.3,9.2,14.5,8.4,2.25,77.1,1,Clear,26,18,none,0,,0
11,121246,33429,52949,34868,4,0.486,0.675,Medium,6,18.0,15.2,11.3,18.0,10.4,0.02,1.8,0,Clear,25,17,none,0,,0
