lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,87486,31782,27830,27874,9,1.247,1.563,Medium,1,3.1,3.1,1.9,2.2,1.9,2.56,4.1,3,Clear,37,24,none,0,,0
2,81116,26133,27811,27172,8,0.329,0.462,Medium,2,6.2,6.2,4.1,5.9,3.9,2.56,4.9,3,Clear,37,24,none,0,,1
3,80929,25945,28369,26615,6,0.685,0.779,Medium,3,9.5,9.1,6.4,9.5,6.0,2.54,6.1,3,Clear,37,24,none,0,,1
4,81451,26509,27951,26991,5,0.945,0.374,Medium,4,13.3,11.9,8.7,13.3,8.0,2.51,8.4,3,Clear,37,24,none,0,,1
5,81528,25831,27692,28005,4,1.365,0.889,Medium,5,16.9,14.7,11.2,16.9,10.2,2.55,1.1,0,Clear,37,24,none,0,,0
6,81086,26266,27604,27216,4,0.367,1.318,Medium,6,20.6,17.8,13.7,20.6,12.4,2.33,1.1,3,Clear,37,24,none,0,,1
7,107971,26639,28072,53260,7,0.000,0.000,Hard,1,0.5,0.2,0.0,0.5,0.2,2.36,25.0,0,Clear,37,24,none,1,Hard,0
8,102138,48883,27024,26231,12,20.400,4.353,Hard,2,3.4,2.2,1.7,3.4,1.6,2.49,4.2,3,Clear,37,24,none,0,,0
9,80438,26271,27706,26461,2,4.459,2.226,Hard,3,6.4,4.0,3.5,6.4,3.4,2.32,0.4,3,Clear,37,24,none,0,,0
10,80678,26661,27505,26512,1,0.000,2.336,Hard,4,9.1,5.9,5.1,9.1,4.9,2.41,11.5,3,Clear,37,24,none,0,,0
11,79891,26049,27318,26524,2,3.109,3.660,Hard,5,12.1,7.7,6.9,12.1,6.7,2.44,15.6,3,Clear,37,24,none,0,,0
12,80589,25683,28286,26620,1,0.000,4.052,Hard,6,15.1,9.7,8.8,15.1,8.3,2.26,13.4,3,Clear,37,24,none,0,,0
13,80403,26111,27557,26735,3,2.121,3.894,Hard,7,17.7,11.6,10.4,17.7,9.8,2.27,0.2,3,Clear,37,24,none,0,,0
14,81015,26048,27581,27386,2,1.991,4.405,Hard,8,20.7,13.9,12.1,20.7,11.3,2.32,4.6,3,Clear,37,24,none,0,,0
15,80621,26154,27444,27023,3,1.208,5.225,Hard,9,23.7,15.9,13.6,23.7,12.7,2.35,1.1,3,Clear,37,24,none,0,,0
16,80044,26109,27284,26651,2,0.297,6.022,Hard,10,26.5,17.9,15.5,26.5,14.1,0.00,1.2,0,Clear,38,25,none,0,,0
