lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,111729,43938,42535,25256,5,0.919,1.816,Medium,1,2.6,2.1,2.6,2.3,1.5,1.40,6.2,1,Clear,35,23,none,0,,0
2,104694,37236,41782,25676,3,2.526,2.608,Medium,2,6.0,4.9,4.9,6.0,3.3,1.37,0.0,1,Clear,35,23,none,0,,0
3,122989,37313,42460,43216,3,2.073,5.613,Hard,1,0.5,0.3,0.0,0.5,0.1,1.39,5.1,0,Clear,35,23,none,1,Hard,0
4,184465,18666,21259,144540,2,1.036,2.858,Hard,2,3.4,2.4,1.7,3.4,1.5,0.97,20.8,0,Clear,35,23,none,0,,0
5,263154,18,58,263078,2,0.000,0.103,Hard,3,6.0,4.6,3.3,6.0,3.2,0.55,36.4,3,Clear,34,23,SC,0,,0
6,106502,39354,41839,25309,2,0.001,0.901,Hard,4,8.8,6.8,4.9,8.8,4.6,1.36,13.7,0,Clear,34,23,none,0,,0
7,104262,36973,41761,25528,1,0.000,2.258,Hard,5,11.8,8.8,6.9,11.8,6.4,1.35,4.2,3,Clear,34,23,none,0,,0
8,105024,37158,42338,25528,1,0.000,2.927,Hard,6,14.6,11.1,8.7,14.6,7.9,1.32,45.8,3,Clear,34,23,none,0,,0
9,105061,37206,42289,25566,2,0.054,3.837,Hard,7,17.7,13.4,10.3,17.7,9.6,1.34,63.8,0,Clear,33,23,none,0,,0
10,105933,37225,42650,26058,1,0.000,4.549,Hard,8,20.6,15.3,11.9,20.6,10.9,1.12,100.0,0,Clear,33,23,none,0,,0
11,104883,37125,42436,25322,1,0.000,6.154,Hard,9,23.1,17.3,13.8,23.1,12.6,1.27,47.0,3,Clear,33,23,none,0,,0
12,105043,37317,42045,25681,1,0.000,8.146,Hard,10,25.7,19.2,15.4,25.7,14.3,1.27,43.9,3,Clear,33,23,none,0,,0
13,105044,37981,43284,23779,1,0.000,8.122,Hard,11,28.4,21.2,17.2,28.4,16.1,0.01,0.0,0,Clear,32,22,none,0,,0
