lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,86154,27753,38241,20160,6,1.575,1.108,Soft,1,3.7,3.7,2.5,2.8,2.0,1.48,52.3,3,Clear,33,22,none,0,,0
2,76239,19815,36053,20371,5,1.855,0.837,Soft,2,7.9,7.3,5.6,7.9,4.5,1.53,13.7,0,Clear,33,22,none,0,,0
3,76828,20481,35905,20442,3,0.761,3.319,Soft,3,13.0,11.0,8.7,13.0,7.2,1.44,10.8,3,Clear,33,22,none,0,,1
4,77075,20589,36303,20183,3,0.461,0.620,Soft,4,18.0,14.7,11.9,18.0,9.9,1.54,3.8,0,Clear,33,22,none,0,,1
5,78835,20748,37498,20589,1,0.000,1.231,Soft,5,22.6,18.5,15.3,22.6,12.5,1.51,3.5,0,Clear,33,22,none,0,,0
6,93448,20717,36475,36256,9,0.115,1.715,Soft,6,27.6,22.2,18.3,27.6,15.0,1.55,5.7,0,Clear,33,22,none,0,,0
7,99954,23265,36411,40278,5,5.879,1.178,Medium,1,0.4,0.4,0.2,0.3,0.1,1.66,0.1,3,Clear,33,22,none,1,Medium,1
8,76009,19918,36188,19903,1,0.000,0.049,Medium,2,4.1,3.2,2.8,4.1,2.1,1.68,6.3,3,Clear,33,22,none,0,,0
9,75515,20117,35508,19890,1,0.000,5.347,Medium,3,7.6,6.3,5.3,7.6,4.2,1.51,11.6,0,Clear,33,22,none,0,,0
10,75752,20346,35494,19912,2,0.000,6.287,Medium,4,11.2,9.2,7.6,11.2,6.2,1.56,21.1,3,Clear,33,22,none,0,,0
11,76710,20537,36063,20110,1,0.000,6.598,Medium,5,14.7,11.9,9.8,14.7,8.2,1.47,24.4,0,Clear,33,22,none,0,,0
12,76666,20515,35714,20437,1,0.000,7.893,Medium,6,18.2,14.9,12.1,18.2,10.1,1.56,33.6,0,Clear,33,22,none,0,,0
13,77421,20793,35714,20914,1,0.000,7.944,Medium,7,22.1,18.0,14.6,22.1,12.1,1.52,52.8,0,Clear,33,22,none,0,,0
14,93345,20777,35972,36596,1,0.000,0.000,Medium,8,25.7,20.7,17.1,25.7,14.3,1.68,58.7,0,Clear,33,22,none,0,,0
15,78660,23349,35552,19759,2,0.000,10.128,Medium,9,29.6,23.5,19.3,29.6,16.3,1.59,59.4,0,Clear,33,22,none,0,,0
16,74422,19828,34702,19892,1,0.000,12.476,Medium,10,33.4,26.5,21.8,33.4,18.3,1.43,55.6,0,Clear,33,22,none,0,,0
17,75333,19883,35546,19904,1,0.000,13.701,Medium,11,36.9,29.2,24.1,36.9,20.4,1.57,58.9,0,Clear,33,22,none,0,,0
18,74918,19867,35072,19979,1,0.000,15.087,Medium,12,40.9,32.0,26.6,40.9,22.5,1.49,33.9,0,Clear,33,22,none,0,,0
19,76389,20491,36007,19891,1,0.000,15.426,Medium,13,44.4,34.6,28.9,44.4,24.5,1.44,60.6,3,Clear,33,22,none,0,,0
20,76290,20345,35860,20085,1,0.000,16.664,Medium,14,47.8,37.6,31.5,47.8,26.7,0.00,0.0,0,Clear,33,22,none,0,,0
