lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,99418,32554,40220,26644,3,0.625,1.134,Soft,1,3.8,3.8,2.2,3.4,2.4,2.55,18.2,3,Clear,33,26,none,0,,0
2,95399,28260,40448,26691,1,0.000,1.193,Soft,2,8.5,7.6,5.5,8.5,5.1,2.57,24.1,0,Clear,33,26,none,0,,0
3,95570,29323,39704,26543,1,0.000,1.951,Soft,3,13.7,11.5,8.7,13.7,8.0,2.49,30.2,3,Clear,33,26,none,0,,0
4,96327,28847,40218,27262,2,0.000,2.318,Soft,4,18.3,15.2,12.0,18.3,10.9,2.48,53.8,0,Clear,33,26,none,0,,0
5,97330,30097,40375,26858,1,0.000,1.527,Soft,5,23.3,18.7,15.2,23.3,13.5,2.51,47.8,3,Clear,33,26,none,0,,0
6,97478,29304,40661,27513,1,0.000,0.430,Soft,6,28.0,22.5,18.4,28.0,16.2,2.57,54.2,3,Clear,33,26,none,0,,0
7,97320,29112,41178,27030,1,0.000,0.915,Soft,7,32.9,26.4,21.5,32.9,18.6,2.56,28.7,3,Clear,33,26,none,0,,0
8,98623,29244,41692,27687,1,0.000,1.321,Soft,8,37.5,30.0,24.9,37.5,21.3,2.44,22.2,3,Clear,33,26,none,0,,0
9,103667,29444,41889,32334,2,0.072,11.251,Soft,9,42.6,33.9,27.9,42.6,24.1,2.53,10.5,0,Clear,33,26,none,0,,0
10,115434,49517,39501,26416,2,0.728,1.105,Medium,1,0.3,0.3,0.2,0.3,0.1,2.53,7.5,3,Clear,33,26,none,1,Medium,1
11,94307,28212,39388,26707,2,0.032,1.562,Medium,2,3.9,3.3,2.4,3.9,2.0,2.46,19.8,3,Clear,33,26,none,0,,0
12,95041,28842,39827,26372,2,0.000,3.060,Medium,3,7.6,5.9,4.9,7.6,3.8,2.42,31.0,3,Clear,33,26,none,0,,0
13,95005,28639,39518,26848,1,0.000,4.874,Medium,4,11.5,8.5,7.2,11.5,5.9,2.47,49.4,0,Clear,33,26,none,0,,0
14,95882,28762,40001,27119,1,0.000,5.791,Medium,5,15.4,11.2,9.8,15.4,8.2,2.55,71.7,3,Clear,33,26,none,0,,0
15,95452,28706,40083,26663,1,0.000,6.769,Medium,6,19.1,14.2,12.0,19.1,10.1,2.55,68.9,3,Clear,33,26,none,0,,0
16,95343,28277,40255,26811,1,0.000,7.256,Medium,7,22.7,17.0,14.1,22.7,11.9,0.00,0.0,0,Clear,32,25,none,0,,0
