lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,83640,29373,24558,29709,5,1.525,0.840,Medium,1,3.1,2.2,3.1,2.3,2.4,1.37,9.4,1,Clear,35,23,none,0,,0
2,75637,21563,23751,30323,5,0.836,1.043,Medium,2,6.2,5.2,5.7,6.2,4.3,1.43,0.8,0,Clear,35,23,none,0,,1
3,75154,21578,23942,29634,5,1.141,1.221,Medium,3,10.0,7.9,8.1,10.0,6.5,1.40,7.4,0,Clear,35,23,none,0,,1
4,74763,21410,24130,29223,2,1.562,0.309,Medium,4,14.0,10.9,10.2,14.0,8.8,1.58,0.0,0,Clear,35,23,none,0,,1
5,75392,21747,23928,29717,3,0.925,1.084,Medium,5,17.8,13.5,12.6,17.8,11.0,1.53,8.1,0,Clear,35,23,none,0,,0
6,75058,21879,23908,29271,3,0.034,0.375,Medium,6,21.6,16.2,15.1,21.6,13.2,1.44,0.0,0,Clear,35,23,none,0,,1
7,77225,21853,24794,30578,2,0.188,0.623,Medium,7,25.2,19.0,17.6,25.2,15.3,1.48,1.8,0,Clear,35,23,none,0,,0
8,76772,22142,24552,30078,1,0.000,1.729,Medium,8,29.2,21.9,20.1,29.2,17.2,1.43,4.7,0,Clear,35,23,none,0,,0
9,76282,21715,24672,29895,1,0.000,3.034,Medium,9,32.9,24.6,22.4,32.9,19.4,1.49,17.5,0,Clear,35,23,none,0,,0
10,93069,22493,24753,45823,6,0.060,1.828,Medium,10,36.7,27.7,24.9,36.7,21.3,1.68,23.3,0,Clear,35,23,none,0,,0
11,100692,22383,23778,54531,3,0.126,0.000,Soft,1,0.4,0.1,0.1,0.4,0.1,1.55,26.3,3,Clear,35,23,none,1,Soft,0
12,73593,20649,23864,29080,3,0.024,7.587,Soft,2,5.4,3.6,3.4,5.4,2.5,1.52,3.2,3,Clear,35,23,none,0,,0
13,74597,21142,24198,29257,1,0.000,8.529,Soft,3,10.2,7.6,6.6,10.2,5.3,1.53,31.0,0,Clear,35,23,none,0,,0
14,74950,21338,24199,29413,2,0.091,8.656,Soft,4,15.0,11.4,9.6,15.0,7.8,1.60,19.0,3,Clear,35,23,none,0,,0
15,75504,21640,24239,29625,2,0.179,8.758,Soft,5,20.0,15.3,12.8,20.0,10.3,1.55,36.4,0,Clear,35,23,none,0,,0
16,75744,21818,24429,29497,2,0.038,8.238,Soft,6,24.9,19.1,15.9,24.9,12.8,1.68,37.0,3,Clear,35,23,none,0,,0
17,77310,22052,25010,30248,2,0.000,6.564,Soft,7,29.5,22.7,19.2,29.5,15.5,1.53,63.2,3,Clear,35,23,none,0,,0
18,76061,21840,24482,29739,2,0.038,5.461,Soft,8,34.5,26.2,22.4,34.5,18.2,0.04,0.0,0,Clear,35,23,none,0,,0
