lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,91564,37354,18505,35705,10,0.328,0.768,Medium,1,3.7,2.1,3.0,3.7,1.7,1.47,26.1,3,Clear,29,20,none,0,,0
2,82715,28572,18491,35652,5,0.500,0.337,Medium,2,7.3,4.9,5.2,7.3,4.0,1.36,6.2,0,Clear,29,20,none,0,,1
3,83000,29355,18381,35264,4,0.568,0.851,Medium,3,10.9,7.7,7.4,10.9,6.0,1.37,2.3,3,Clear,29,20,none,0,,1
4,82412,28641,18621,35150,2,3.487,1.219,Medium,4,14.7,10.4,9.8,14.7,8.3,1.32,8.2,3,Clear,29,20,none,0,,0
5,82313,28783,18573,34957,3,2.309,2.569,Medium,5,18.7,13.3,12.2,18.7,10.4,1.38,8.2,3,Clear,29,20,none,0,,0
6,83043,28791,18635,35617,3,1.941,3.673,Medium,6,22.7,15.9,14.4,22.7,12.3,1.32,7.8,3,Clear,29,20,none,0,,0
7,82329,28853,18168,35308,3,0.953,5.741,Medium,7,26.4,18.6,16.8,26.4,14.6,1.32,4.2,3,Clear,28,20,none,0,,0
8,97045,28849,18404,49792,4,0.000,1.914,Medium,8,30.1,21.3,19.0,30.1,16.4,1.40,36.7,0,Clear,28,20,none,0,,0
9,104926,33310,18705,52911,3,0.152,0.000,Soft,1,0.2,0.1,0.2,0.2,0.1,1.32,17.3,3,Clear,28,20,none,1,Soft,0
10,81244,28463,18252,34529,2,0.173,3.221,Soft,2,5.3,3.6,3.1,5.3,2.6,1.25,19.3,3,Clear,28,20,none,0,,0
11,81144,28120,18457,34567,2,0.025,4.425,Soft,3,10.2,7.1,6.3,10.2,5.5,1.15,7.9,0,Clear,28,20,none,0,,0
12,82196,28864,18492,34840,2,0.055,4.950,Soft,4,15.4,11.1,9.6,15.4,8.0,1.23,19.9,3,Clear,28,20,none,0,,0
13,82172,28588,18510,35074,2,0.079,5.953,Soft,5,20.6,15.0,12.8,20.6,10.9,1.27,16.5,3,Clear,28,20,none,0,,0
14,82207,28818,18400,34989,2,0.173,7.315,Soft,6,25.7,18.7,15.7,25.7,13.3,1.17,14.4,3,Clear,28,20,none,0,,0
15,83187,28512,18743,35932,2,0.084,7.739,Soft,7,30.5,22.3,19.1,30.5,15.9,0.00,0.0,0,Clear,28,20,none,0,,0
