lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,100401,40076,42186,18139,10,0.221,0.569,Medium,1,3.1,3.1,2.6,2.8,1.2,1.51,26.4,3,Clear,24,16,none,0,,0
2,95218,34879,42241,18098,9,0.353,0.856,Medium,2,6.5,6.1,5.1,6.5,3.3,1.53,4.7,3,Clear,24,16,none,0,,1
3,95298,36164,40926,18208,8,0.516,1.240,Medium,3,10.4,8.9,7.5,10.4,5.4,1.55,11.4,3,Clear,24,16,none,0,,0
4,94750,34801,41875,18074,6,2.121,1.204,Medium,4,13.8,11.9,10.0,13.8,7.2,1.47,16.6,3,Clear,24,16,none,0,,0
5,93407,34530,40483,18394,6,0.326,4.387,Medium,5,17.4,14.6,12.5,17.4,9.2,1.45,24.3,3,Clear,24,16,none,0,,1
6,95257,35445,41670,18142,5,5.585,0.000,Medium,6,21.2,17.4,14.6,21.2,11.2,1.54,9.2,0,Clear,24,16,none,0,,0
7,94448,35084,41140,18224,4,5.644,0.000,Medium,7,25.0,20.1,17.1,25.0,13.2,1.34,34.3,3,Clear,24,16,none,0,,0
8,94282,35241,40773,18268,3,0.094,9.645,Medium,8,28.6,22.8,19.6,28.6,15.4,1.34,29.8,3,Clear,24,16,none,0,,0
9,95435,34520,40860,20055,2,0.052,15.798,Medium,9,32.1,25.4,22.0,32.1,17.4,1.46,10.8,0,Clear,24,16,none,0,,0
10,112202,54573,39950,17679,3,4.883,0.776,Soft,1,0.4,0.3,0.2,0.4,0.2,1.43,12.3,3,Clear,24,16,none,1,Soft,1
11,91605,33694,40049,17862,4,2.909,3.463,Soft,2,5.4,3.9,3.5,5.4,2.8,1.42,5.3,3,Clear,24,16,none,0,,0
12,92422,34509,39978,17935,4,1.924,5.412,Soft,3,10.2,7.7,6.7,10.2,5.5,1.39,5.1,3,Clear,24,16,none,0,,0
13,92113,34038,40205,17870,4,0.768,6.828,Soft,4,15.0,11.3,9.7,15.0,8.4,0.00,0.0,0,Clear,23,15,none,0,,0
