lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,80214,31791,26034,22389,8,0.122,1.322,Soft,1,3.8,3.8,2.6,3.1,1.8,2.54,30.2,3,Clear,25,17,none,0,,0
2,74596,25816,26057,22723,7,0.842,0.252,Soft,2,8.2,7.5,5.8,8.2,4.2,2.68,22.1,3,Clear,25,17,none,0,,1
3,74612,25872,26195,22545,7,0.423,0.331,Soft,3,13.1,11.3,9.2,13.1,7.0,2.59,5.3,3,Clear,25,17,none,0,,1
4,75005,25864,26501,22640,5,0.203,0.329,Soft,4,18.3,15.1,12.5,18.3,9.6,2.59,2.1,3,Clear,25,17,none,0,,1
5,75672,26185,26331,23156,4,2.375,0.144,Soft,5,23.2,19.0,15.6,23.2,12.4,2.61,27.9,3,Clear,25,17,none,0,,0
6,74902,25740,26337,22825,4,2.029,1.905,Soft,6,28.1,22.9,18.8,28.1,14.9,2.66,6.5,3,Clear,25,17,none,0,,0
7,75721,26345,26633,22743,4,1.587,1.745,Soft,7,33.3,26.7,21.9,33.3,17.7,2.44,44.5,3,Clear,24,17,none,0,,0
8,75471,26078,26814,22579,4,0.966,1.787,Soft,8,38.0,30.5,24.9,38.0,20.6,2.51,37.5,3,Clear,24,17,none,0,,0
9,75312,26111,26479,22722,3,0.213,0.000,Soft,9,42.9,34.3,28.1,42.9,23.0,2.47,14.4,3,Clear,24,17,none,0,,1
10,76336,26615,26806,22915,3,0.133,2.497,Soft,10,48.0,38.2,31.3,48.0,25.6,2.57,28.4,3,Clear,24,17,none,0,,0
11,98772,27034,27253,44485,3,0.082,17.754,Medium,1,0.3,0.1,0.3,0.2,0.1,2.44,66.3,0,Clear,24,17,none,1,Medium,0
12,92127,42946,26383,22798,5,2.859,0.499,Medium,2,3.9,2.9,2.6,3.9,2.0,2.47,68.2,3,Clear,24,17,none,0,,0
13,73666,25557,25658,22451,5,1.820,2.104,Medium,3,7.6,5.9,4.7,7.6,4.2,2.48,63.8,3,Clear,24,17,none,0,,0
14,73297,25587,25550,22160,3,0.189,0.000,Medium,4,11.1,8.6,6.9,11.1,6.1,2.58,24.7,3,Clear,24,17,none,0,,1
15,74690,25580,25799,23311,3,0.092,1.240,Medium,5,14.6,11.4,9.1,14.6,8.0,2.44,49.9,3,Clear,24,17,none,0,,0
16,75024,26211,25961,22852,2,0.239,2.077,Medium,6,18.5,14.2,11.4,18.5,10.1,2.53,36.6,3,Clear,24,17,none,0,,0
17,76418,26563,26774,23081,3,0.054,2.050,Medium,7,22.1,17.1,13.9,22.1,12.4,2.53,75.8,3,Clear,24,17,none,0,,0
18,78915,29914,26093,22908,3,0.156,1.701,Medium,8,25.6,20.1,16.3,25.6,14.3,0.00,0.6,0,Clear,23,16,none,0,,0
