lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101548,41083,30058,30407,13,1.197,0.824,Medium,1,3.4,2.2,3.4,2.3,1.8,1.48,30.6,3,Clear,26,22,none,0,,0
2,94742,35248,30165,29329,9,1.227,1.161,Medium,2,5.7,5.3,5.6,5.7,3.9,1.45,10.8,0,Clear,26,22,none,0,,0
3,94442,35137,30310,28995,11,0.490,2.015,Medium,3,9.3,8.3,8.1,9.3,5.7,1.38,3.4,0,Clear,26,22,none,0,,1
4,95364,35973,30103,29288,7,0.259,1.210,Medium,4,13.0,11.0,10.3,13.0,7.6,1.41,2.5,3,Clear,26,22,none,0,,1
5,97859,36554,30915,30390,4,0.203,0.630,Medium,5,16.8,13.8,12.5,16.8,9.9,1.43,6.8,0,Clear,26,22,none,0,,0
6,95235,35443,30256,29536,4,0.018,2.620,Medium,6,20.7,16.4,14.8,20.7,11.7,1.27,5.7,0,Clear,26,21,none,0,,0
7,96670,36366,30556,29748,4,0.188,2.952,Medium,7,24.2,19.1,17.1,24.2,13.8,1.30,18.9,0,Clear,26,21,none,0,,0
8,95101,35260,30464,29377,3,0.052,8.618,Medium,8,28.1,22.0,19.6,28.1,15.6,1.33,0.0,3,Clear,26,21,none,0,,0
9,98374,35663,30722,31989,5,0.250,18.403,Medium,9,32.0,24.8,21.8,32.0,17.7,1.38,20.8,0,Clear,26,21,none,0,,0
10,131849,50989,29432,51428,3,0.276,2.653,Soft,1,0.3,0.1,0.0,0.3,0.2,1.34,19.0,0,Clear,26,21,none,1,Soft,0
11,95579,35095,30805,29679,3,0.225,2.773,Soft,2,5.0,3.8,3.2,5.0,3.0,1.13,73.5,3,Clear,26,21,none,0,,0
12,93699,34378,29894,29427,3,0.015,5.849,Soft,3,10.2,7.6,6.2,10.2,5.8,1.26,29.2,0,Clear,26,21,none,0,,0
13,94609,34773,30531,29305,4,0.188,6.582,Soft,4,15.1,11.3,9.4,15.1,8.5,1.18,3.1,3,Clear,26,21,none,0,,0
