lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,94702,32511,28186,34005,19,0.182,0.000,Medium,1,3.9,3.9,2.5,2.9,1.3,2.50,19.0,3,Clear,35,24,none,0,,0
2,84519,27939,28350,28230,14,0.687,0.776,Medium,2,6.8,6.7,5.1,6.8,3.3,2.43,14.3,3,Clear,35,24,none,0,,1
3,84362,27624,28306,28432,12,0.326,1.835,Medium,3,10.6,9.4,7.6,10.6,5.5,2.48,14.9,3,Clear,34,24,none,0,,1
4,100238,27664,35063,37511,7,0.025,0.000,Medium,4,14.1,12.3,9.9,14.1,7.6,2.64,79.9,0,Clear,34,24,SC,0,,0
5,126830,48017,38817,39996,2,0.194,0.386,Hard,1,0.5,0.4,0.1,0.5,0.1,2.96,98.7,0,Clear,34,24,SC,1,Hard,0
6,119447,34931,39360,45156,3,0.000,0.361,Hard,2,3.4,2.4,2.0,3.4,1.7,3.04,92.5,3,Clear,34,24,SC,0,,0
7,83477,27048,28066,28363,1,0.000,2.160,Hard,3,6.1,4.2,3.9,6.1,3.4,3.03,44.5,3,Clear,34,24,none,0,,0
8,83556,27040,27770,28746,1,0.000,4.232,Hard,4,8.9,6.1,5.5,8.9,5.0,3.03,67.4,0,Clear,34,24,none,0,,0
9,82968,27211,27660,28097,1,0.000,5.743,Hard,5,11.9,8.3,7.2,11.9,6.7,3.07,24.7,3,Clear,34,24,none,0,,0
10,83901,27158,28611,28132,1,0.000,6.065,Hard,6,14.8,10.3,9.2,14.8,8.3,3.05,48.0,3,Clear,34,24,none,0,,0
11,84432,27175,28183,29074,1,0.000,6.274,Hard,7,17.4,12.2,10.8,17.4,9.8,2.96,54.7,3,Clear,34,24,none,0,,0
12,83246,27283,28124,27839,1,0.000,7.052,Hard,8,20.4,14.5,12.4,20.4,11.4,2.90,42.0,0,Clear,34,24,none,0,,0
13,83309,27183,28789,27337,1,0.000,6.435,Hard,9,23.2,16.7,14.0,23.2,13.0,0.08,0.0,0,Clear,34,24,none,0,,0
