lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,100911,35542,39499,25870,18,0.543,0.000,Soft,1,3.1,3.1,2.0,2.6,1.6,1.87,29.0,3,Clear,38,25,none,0,,0
2,92279,28663,37961,25655,15,0.980,0.340,Soft,2,7.5,6.7,5.4,7.5,4.4,1.85,2.7,3,Clear,38,25,none,0,,0
3,93194,28906,38501,25787,16,1.104,1.202,Soft,3,12.5,10.5,8.5,12.5,7.3,1.83,5.0,3,Clear,38,25,none,0,,0
4,95518,29197,39868,26453,16,0.878,0.370,Soft,4,17.5,14.4,11.9,17.5,10.0,1.75,0.6,3,Clear,38,25,none,0,,0
5,94651,29246,39016,26389,15,0.958,1.357,Soft,5,22.1,18.0,15.1,22.1,12.9,1.88,7.9,1,Clear,38,25,none,0,,0
6,95953,29051,38841,28061,15,0.002,0.000,Soft,6,27.3,21.9,18.3,27.3,15.4,1.83,5.6,0,Clear,38,25,SC,0,,0
7,139280,229,46779,92272,18,1.755,1.066,Medium,1,0.2,0.0,0.1,0.1,0.2,1.97,27.7,1,Clear,38,25,SC,1,Medium,0
8,110955,29864,42952,38139,17,0.437,0.543,Medium,2,3.7,2.9,2.6,3.7,2.2,2.06,55.0,3,Clear,38,25,none,0,,0
9,92908,28796,38019,26093,15,0.471,0.445,Medium,3,7.7,5.7,4.8,7.7,4.0,1.87,8.7,3,Clear,38,25,none,0,,0
10,93403,29054,38366,25983,15,2.060,0.392,Medium,4,11.1,8.4,7.2,11.1,5.9,1.90,12.1,3,Clear,38,25,none,0,,0
11,93791,29037,38313,26441,14,0.944,0.462,Medium,5,15.1,11.2,9.7,15.1,8.1,1.76,0.6,3,Clear,38,25,none,0,,0
12,93018,28980,38304,25734,15,0.943,0.904,Medium,6,18.5,13.8,12.0,18.5,10.2,1.65,12.1,1,Clear,38,25,none,0,,0
13,93130,29152,38451,25527,15,1.503,0.383,Medium,7,22.2,16.6,14.2,22.2,12.3,1.64,6.0,1,Clear,38,25,none,0,,0
