lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,86190,34490,30720,20980,5,0.301,0.675,Medium,1,3.6,2.9,3.4,3.6,2.2,2.54,29.3,3,Clear,37,24,none,0,,0
2,80566,30009,30325,20232,2,0.530,0.725,Medium,2,7.2,5.8,5.9,7.2,4.5,2.44,40.9,3,Clear,36,24,none,0,,0
3,80055,29252,30245,20558,1,0.000,0.377,Medium,3,10.8,8.8,8.2,10.8,6.7,2.53,34.2,3,Clear,36,24,none,0,,0
4,81686,30828,30190,20668,1,0.000,2.003,Medium,4,14.8,11.7,10.7,14.8,8.6,2.57,33.7,3,Clear,36,24,none,0,,0
5,81565,30255,30506,20804,2,0.131,1.966,Medium,5,18.3,14.5,12.9,18.3,10.7,2.35,76.9,3,Clear,36,24,none,0,,0
6,81559,30385,30440,20734,1,0.000,1.326,Medium,6,21.7,17.1,15.2,21.7,12.8,2.36,41.4,3,Clear,36,24,none,0,,0
7,82916,30329,31457,21130,1,0.000,1.039,Medium,7,25.1,19.8,17.5,25.1,14.6,2.43,38.2,3,Clear,36,24,none,0,,0
8,83267,30635,31548,21084,1,0.000,0.349,Medium,8,28.6,22.6,20.0,28.6,16.6,2.27,86.1,3,Clear,36,24,none,0,,0
9,82480,30418,31162,20900,1,0.000,0.489,Medium,9,32.4,25.7,22.3,32.4,18.6,2.37,39.6,3,Clear,36,24,none,0,,0
10,85909,31846,31197,22866,1,0.000,0.660,Medium,10,36.0,28.5,24.8,36.0,20.8,2.35,62.1,0,Clear,36,24,none,0,,0
11,124749,49475,30922,44352,5,0.185,0.011,Hard,1,0.3,0.2,0.1,0.3,0.1,2.33,39.0,3,Clear,36,24,none,1,Hard,0
12,79622,29061,29909,20652,1,0.000,1.827,Hard,2,3.3,2.1,1.7,3.3,1.6,2.23,23.8,3,Clear,36,24,none,0,,0
13,80602,30364,29822,20416,1,0.000,1.409,Hard,3,6.0,4.1,3.4,6.0,3.2,2.30,47.5,3,Clear,35,24,none,0,,0
14,80655,30291,29968,20396,1,0.000,1.574,Hard,4,9.0,6.3,5.1,9.0,4.7,2.36,69.0,3,Clear,35,24,none,0,,0
15,81318,30449,30261,20608,2,0.103,1.019,Hard,5,11.7,8.4,6.9,11.7,6.3,2.28,73.0,3,Clear,35,24,none,0,,0
16,80690,29793,30376,20521,1,0.000,1.367,Hard,6,14.2,10.3,8.7,14.2,7.7,2.19,48.0,3,Clear,35,24,none,0,,0
17,81090,30047,30212,20831,1,0.000,3.414,Hard,7,16.9,12.3,10.4,16.9,9.2,2.17,55.6,3,Clear,35,24,none,0,,0
18,80701,30068,30096,20537,1,0.000,4.496,Hard,8,19.8,14.3,12.3,19.8,10.8,0.00,0.0,0,Clear,34,23,none,0,,0
