lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101194,28627,39621,32946,5,0.629,0.922,Soft,1,3.4,2.5,2.5,3.4,2.7,2.52,37.9,3,Clear,39,25,none,0,,0
2,97726,26345,38586,32795,3,0.764,0.830,Soft,2,8.4,6.2,5.6,8.4,5.2,2.45,18.5,3,Clear,38,25,none,0,,1
3,98091,26586,38456,33049,2,0.000,0.825,Soft,3,13.1,10.0,8.6,13.1,7.9,2.54,25.2,3,Clear,38,25,none,0,,0
4,99667,27163,39417,33087,1,0.000,1.237,Soft,4,18.1,13.9,11.9,18.1,10.5,2.41,34.0,3,Clear,38,25,none,0,,0
5,99322,26939,39269,33114,1,0.000,1.735,Soft,5,23.1,17.4,15.0,23.1,13.2,2.36,27.7,3,Clear,38,25,none,0,,0
6,100641,27144,40062,33435,2,0.120,0.691,Soft,6,28.1,21.0,18.1,28.1,15.9,2.34,53.8,3,Clear,38,25,none,0,,0
7,100457,27000,39882,33575,3,0.143,0.709,Soft,7,32.8,24.8,21.5,32.8,18.8,2.38,50.6,3,Clear,38,25,none,0,,0
8,100083,26919,39624,33540,2,0.063,0.000,Soft,8,37.5,28.6,24.5,37.5,21.6,2.47,33.3,3,Clear,38,25,none,0,,0
9,100716,27227,39792,33697,2,0.119,20.873,Soft,9,42.2,32.3,27.4,42.2,24.4,2.43,31.3,0,Clear,38,25,none,0,,0
10,116331,45104,38718,32509,2,0.072,3.783,Medium,1,0.3,0.1,0.0,0.3,0.1,2.35,26.5,3,Clear,38,25,none,1,Medium,0
11,97788,26422,38791,32575,1,0.000,5.708,Medium,2,4.1,2.8,2.2,4.1,2.3,2.47,57.4,3,Clear,38,25,none,0,,0
12,98090,26650,39024,32416,2,0.099,7.068,Medium,3,8.1,5.7,4.4,8.1,4.4,2.30,98.9,0,Clear,37,25,none,0,,0
13,98020,26393,39094,32533,2,0.000,8.688,Medium,4,11.7,8.4,6.7,11.7,6.7,2.27,58.7,2,Clear,37,25,none,0,,0
14,99105,26218,39275,33612,2,0.132,10.053,Medium,5,15.3,11.4,9.0,15.3,8.7,2.23,33.1,2,Clear,37,25,none,0,,0
