lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,89229,35322,30320,23587,9,0.553,0.225,Medium,1,2.8,2.5,2.8,2.6,2.5,2.46,6.7,3,Clear,36,24,none,0,,0
2,88629,34934,30097,23598,18,0.531,0.905,Medium,2,6.3,5.3,5.2,6.3,4.6,2.57,1.4,3,Clear,36,24,none,0,,1
3,82128,28874,29502,23752,19,0.876,0.315,Medium,3,9.9,8.2,7.6,9.9,6.4,2.45,0.0,3,Clear,36,24,none,0,,1
4,82393,28924,29793,23676,17,1.000,0.588,Medium,4,13.9,11.2,9.9,13.9,8.2,2.51,0.2,3,Clear,36,24,none,0,,1
5,82380,28856,29759,23765,15,0.910,0.399,Medium,5,17.7,13.8,12.5,17.7,10.2,2.52,5.2,3,Clear,36,24,none,0,,1
6,83298,29112,30068,24118,16,0.854,0.211,Medium,6,21.4,16.4,14.6,21.4,12.4,2.51,0.0,3,Clear,36,24,none,0,,1
7,83309,29034,30078,24197,15,0.876,0.183,Medium,7,25.1,19.2,17.1,25.1,14.7,2.47,0.0,3,Clear,36,24,none,0,,1
8,83898,29555,30315,24028,16,1.350,0.366,Medium,8,28.5,22.2,19.5,28.5,16.5,2.53,0.0,3,Clear,36,24,none,0,,0
9,87036,29615,30003,27418,20,0.102,0.000,Medium,9,32.5,24.9,21.8,32.5,18.7,2.67,5.1,0,Clear,36,24,none,0,,0
10,125095,45788,29623,49684,19,0.742,2.723,Hard,1,0.5,0.4,0.0,0.5,0.1,2.60,0.0,3,Clear,36,24,none,1,Hard,1
11,82816,29155,29827,23834,12,1.468,0.698,Hard,2,3.1,2.4,2.0,3.1,1.7,2.59,0.0,3,Clear,36,24,none,0,,0
12,81676,28851,29259,23566,13,0.836,1.834,Hard,3,5.8,4.4,3.9,5.8,3.1,2.58,0.0,3,Clear,36,24,none,0,,1
13,82000,28692,29437,23871,12,1.755,1.098,Hard,4,8.4,6.3,5.9,8.4,4.5,2.58,5.3,3,Clear,36,24,none,0,,0
14,81714,28958,29241,23515,13,1.392,1.741,Hard,5,11.3,8.3,7.6,11.3,5.9,2.59,0.0,3,Clear,36,24,none,0,,0
15,82096,28968,29412,23716,11,0.836,2.195,Hard,6,13.9,10.3,9.5,13.9,7.5,2.67,4.9,3,Clear,36,24,none,0,,1
16,82700,29216,29552,23932,11,1.220,0.600,Hard,7,16.4,12.1,11.1,16.4,9.1,2.60,0.0,3,Clear,36,24,none,0,,1
17,82909,28761,29843,24305,9,1.923,0.506,Hard,8,18.9,13.9,13.0,18.9,10.6,2.57,2.0,3,Clear,36,24,none,0,,0
18,84238,29458,30799,23981,10,3.743,0.450,Hard,9,21.7,15.7,14.7,21.7,12.4,0.01,4.0,0,Clear,35,23,none,0,,0
