lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,97077,37053,33918,26106,8,0.472,0.329,Medium,1,3.7,3.7,1.9,2.2,1.6,2.50,3.6,3,Clear,43,29,none,0,,0
2,92351,31986,34068,26297,6,0.954,0.824,Medium,2,6.5,6.5,4.3,5.9,3.8,2.49,0.1,1,Clear,43,29,none,0,,1
3,92909,32326,34385,26198,8,0.832,0.493,Medium,3,9.6,9.6,6.9,9.4,5.8,2.51,0.0,1,Clear,43,29,none,0,,1
4,94215,32905,34955,26355,7,1.632,0.485,Medium,4,13.0,12.5,9.2,13.0,7.9,2.43,0.0,1,Clear,42,29,none,0,,0
5,93327,32428,34196,26703,7,1.692,0.505,Medium,5,16.6,15.2,11.7,16.6,10.2,2.45,9.0,0,Clear,42,29,none,0,,0
6,93736,32292,34833,26611,8,1.241,0.060,Medium,6,20.1,17.9,14.0,20.1,12.4,2.45,10.1,3,Clear,42,29,none,0,,1
7,125130,32645,35198,57287,9,0.177,0.000,Hard,1,0.3,0.3,0.1,0.2,0.2,2.54,2.9,0,Clear,42,29,none,1,Hard,0
8,105243,45554,33631,26058,10,2.555,0.000,Hard,2,3.0,2.4,2.0,3.0,1.5,2.53,3.6,0,Clear,42,29,none,0,,1
9,92428,32024,34111,26293,4,0.083,0.478,Hard,3,5.7,4.7,3.8,5.7,3.0,2.53,0.7,3,Clear,42,29,none,0,,0
10,93985,31975,34758,27252,4,0.323,0.031,Hard,4,8.3,6.7,5.4,8.3,4.5,2.48,49.8,3,Clear,42,29,none,0,,1
11,92394,31590,34390,26414,5,0.120,1.750,Hard,5,10.9,8.8,7.3,10.9,6.1,2.51,4.1,0,Clear,42,29,none,0,,0
12,93543,32851,34699,25993,5,0.150,2.209,Hard,6,13.5,11.0,9.3,13.5,7.4,2.50,1.8,3,Clear,42,29,none,0,,0
13,93389,32462,34431,26496,6,0.120,2.775,Hard,7,16.5,12.9,10.9,16.5,9.2,2.54,22.2,0,Clear,42,29,none,0,,0
14,96252,32359,36084,27809,5,0.246,0.591,Hard,8,19.5,15.0,12.5,19.5,10.7,0.00,0.0,0,Clear,41,28,none,0,,0
