lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,115314,36733,49394,29187,7,0.338,0.667,Soft,1,3.4,2.8,2.2,3.4,1.9,2.41,28.6,1,Clear,28,19,none,0,,0
2,109369,32331,47791,29247,4,0.256,0.927,Soft,2,8.6,6.5,5.2,8.6,4.7,2.44,20.5,3,Clear,28,19,none,0,,1
3,109918,32099,48071,29748,1,0.000,0.532,Soft,3,13.5,10.0,8.5,13.5,7.3,2.44,8.3,0,Clear,28,19,none,0,,1
4,109796,32353,48026,29417,2,0.871,2.080,Soft,4,18.1,13.7,11.7,18.1,9.8,2.31,19.8,3,Clear,28,19,none,0,,0
5,109711,31746,48300,29665,1,0.000,0.000,Soft,5,23.2,17.2,14.9,23.2,12.5,2.30,17.8,3,Clear,28,19,none,0,,0
6,116246,33147,49011,34088,1,0.000,0.033,Medium,1,0.3,0.3,0.1,0.2,0.1,2.26,63.7,0,Clear,28,19,none,1,Medium,0
7,122665,45439,47444,29782,3,3.009,3.651,Medium,2,3.9,2.9,2.6,3.9,2.2,2.35,85.3,0,Clear,28,19,none,0,,0
8,109842,32178,47632,30032,1,0.000,3.710,Medium,3,7.4,5.8,5.1,7.4,4.3,2.35,93.9,3,Clear,28,19,none,0,,0
9,108085,31583,47243,29259,1,0.000,5.868,Medium,4,11.0,8.9,7.3,11.0,6.3,2.32,61.0,1,Clear,28,19,none,0,,0
10,108303,31757,46933,29613,1,0.000,9.148,Medium,5,14.9,11.7,9.8,14.9,8.4,2.23,14.6,3,Clear,28,19,none,0,,0
11,109200,32268,47478,29454,1,0.000,10.723,Medium,6,18.5,14.5,12.3,18.5,10.4,0.07,0.0,0,Clear,28,19,none,0,,0
