lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,83326,29215,24442,29669,5,1.697,0.987,Medium,1,4.2,3.2,2.8,4.2,2.7,1.37,3.4,1,Clear,34,22,none,0,,0
2,75431,21432,23623,30376,4,0.618,0.874,Medium,2,7.7,6.3,5.3,7.7,4.8,1.40,5.9,0,Clear,34,22,none,0,,1
3,75304,21534,24017,29753,3,1.004,1.378,Medium,3,11.1,9.3,7.7,11.1,6.7,1.42,4.5,0,Clear,34,22,none,0,,1
4,74780,21351,24140,29289,3,1.605,0.322,Medium,4,14.8,12.0,10.2,14.8,8.7,1.46,0.0,0,Clear,34,22,none,0,,1
5,75134,21710,23818,29606,2,0.988,0.905,Medium,5,18.3,15.0,12.8,18.3,10.7,1.57,6.4,0,Clear,34,22,none,0,,0
6,75027,21729,23967,29331,1,0.000,0.474,Medium,6,22.0,17.7,15.3,22.0,12.5,1.56,0.0,0,Clear,34,22,none,0,,1
7,77311,21825,24764,30722,2,0.021,0.635,Medium,7,25.8,20.6,17.7,25.8,14.7,1.47,2.7,0,Clear,34,22,none,0,,0
8,76578,22087,24484,30007,1,0.000,1.846,Medium,8,29.7,23.4,20.1,29.7,16.7,1.51,6.0,0,Clear,34,22,none,0,,0
9,76080,21661,24590,29829,1,0.000,3.039,Medium,9,33.6,26.2,22.3,33.6,19.0,1.43,16.6,0,Clear,34,22,none,0,,0
10,91759,22179,24450,45130,6,0.000,2.080,Medium,10,37.3,29.3,24.6,37.3,20.9,1.64,26.9,0,Clear,34,22,none,0,,0
11,95408,22312,23684,49412,1,0.000,0.080,Soft,1,0.4,0.4,0.0,0.4,0.2,1.67,26.7,3,Clear,34,22,none,1,Soft,0
12,73678,20803,23889,28986,2,0.061,7.753,Soft,2,5.2,4.4,3.1,5.2,3.0,1.55,9.9,3,Clear,34,22,none,0,,0
13,74450,21234,24075,29141,1,0.000,8.395,Soft,3,10.2,8.2,6.1,10.2,5.7,1.68,25.3,0,Clear,34,22,none,0,,0
14,74939,21349,24157,29433,1,0.000,8.818,Soft,4,14.9,11.7,9.5,14.9,8.6,1.56,15.5,3,Clear,34,22,none,0,,0
15,75166,21460,24193,29513,1,0.000,8.663,Soft,5,19.6,15.5,12.5,19.6,11.3,1.56,35.5,0,Clear,34,22,none,0,,0
16,75528,21722,24421,29385,1,0.000,8.366,Soft,6,24.7,19.0,15.6,24.7,13.9,1.60,43.0,3,Clear,34,22,none,0,,0
17,77216,21969,24965,30282,1,0.000,6.452,Soft,7,29.6,22.9,18.6,29.6,16.7,1.54,59.9,3,Clear,34,22,none,0,,0
18,76019,21751,24473,29795,1,0.000,5.699,Soft,8,34.7,26.6,21.7,34.7,19.4,0.06,0.0,0,Clear,33,21,none,0,,0
