lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,99293,32615,40145,26533,1,0.000,1.069,Soft,1,3.7,3.7,2.7,2.7,2.4,2.49,20.9,3,Clear,33,26,none,0,,0
2,95446,28299,40422,26725,1,0.000,1.194,Soft,2,7.8,7.4,5.9,7.8,5.2,2.44,17.1,0,Clear,33,26,none,0,,0
3,95854,29403,39840,26611,1,0.000,1.784,Soft,3,12.6,11.2,9.3,12.6,7.8,2.55,33.3,3,Clear,33,26,none,0,,0
4,96699,28848,40413,27438,1,0.000,2.237,Soft,4,17.7,15.2,12.6,17.7,10.5,2.46,54.4,0,Clear,33,26,none,0,,0
5,97451,30184,40466,26801,1,0.000,1.499,Soft,5,22.8,19.0,15.8,22.8,13.1,2.55,43.5,3,Clear,33,26,none,0,,0
6,97787,29383,40797,27607,2,0.000,0.633,Soft,6,28.0,22.8,18.8,28.0,15.7,2.44,54.7,3,Clear,33,26,none,0,,0
7,97600,29112,41305,27183,1,0.000,0.903,Soft,7,32.6,26.4,21.8,32.6,18.4,2.47,21.9,3,Clear,33,26,none,0,,0
8,98536,29234,41608,27694,1,0.000,1.227,Soft,8,37.7,30.0,24.8,37.7,21.3,2.56,24.9,3,Clear,33,26,none,0,,0
9,104813,29846,42305,32662,2,0.009,11.276,Soft,9,42.9,34.0,28.1,42.9,24.1,2.42,14.6,0,Clear,33,26,none,0,,0
10,115727,49751,39569,26407,2,0.458,1.023,Medium,1,0.2,0.1,0.0,0.1,0.2,2.56,6.7,3,Clear,33,26,none,1,Medium,1
11,94489,28243,39510,26736,1,0.000,1.768,Medium,2,4.1,2.9,2.4,4.1,2.4,2.58,23.6,3,Clear,33,26,none,0,,0
12,95057,28713,39815,26529,2,0.000,3.091,Medium,3,8.1,5.9,4.7,8.1,4.6,2.51,31.9,3,Clear,33,26,none,0,,0
13,95184,28696,39679,26809,1,0.000,5.010,Medium,4,11.6,8.9,7.3,11.6,6.5,2.55,44.4,0,Clear,33,26,none,0,,0
14,95965,28850,40073,27042,1,0.000,5.853,Medium,5,15.1,11.6,9.4,15.1,8.7,2.44,76.2,3,Clear,33,26,none,0,,0
15,95586,28707,40125,26754,1,0.000,6.805,Medium,6,19.0,14.5,11.6,19.0,10.7,2.47,73.8,3,Clear,33,26,none,0,,0
16,95613,28432,40413,26768,1,0.000,7.270,Medium,7,22.8,17.4,14.0,22.8,12.6,0.00,1.9,0,Clear,32,25,none,0,,0
