lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,89171,34615,33762,20794,14,0.267,0.669,Medium,1,4.5,3.9,2.1,4.5,2.4,2.62,81.7,3,Clear,35,24,none,0,,0
2,82600,30398,30817,21385,8,0.491,0.333,Medium,2,8.2,6.6,4.7,8.2,4.5,2.64,13.2,3,Clear,35,24,none,0,,0
3,81127,30130,30508,20489,8,0.676,1.598,Medium,3,11.9,9.3,7.1,11.9,6.5,2.55,6.6,3,Clear,35,24,none,0,,0
4,81881,29989,30904,20988,6,0.805,0.545,Medium,4,15.8,12.1,9.3,15.8,8.5,2.57,3.9,3,Clear,35,24,none,0,,0
5,82629,30482,31388,20759,6,1.700,0.533,Medium,5,19.3,15.1,11.7,19.3,10.7,2.59,15.5,3,Clear,35,24,none,0,,0
6,82881,30869,31077,20935,8,0.696,0.639,Medium,6,23.3,17.7,14.1,23.3,12.9,2.65,12.4,3,Clear,35,24,none,0,,0
7,81507,30058,30426,21023,6,1.240,1.087,Medium,7,27.2,20.5,16.7,27.2,14.9,2.49,10.9,3,Clear,35,24,none,0,,0
8,82825,30864,30896,21065,5,1.266,1.203,Medium,8,31.0,23.6,18.8,31.0,16.8,2.44,14.2,3,Clear,35,23,none,0,,0
9,82481,30624,30791,21066,5,3.796,0.000,Medium,9,34.7,26.4,21.3,34.7,19.1,2.47,10.7,3,Clear,35,23,none,0,,0
10,82642,30362,30949,21331,4,3.113,3.002,Medium,10,38.7,29.3,23.7,38.7,21.2,2.44,9.9,3,Clear,34,23,none,0,,0
11,110548,30889,30662,48997,4,0.192,3.102,Soft,1,0.4,0.3,0.2,0.4,0.2,2.44,20.8,0,Clear,34,23,none,1,Soft,0
12,110034,169,29576,80289,12,0.816,1.469,Soft,2,5.5,4.1,3.3,5.5,2.6,2.63,65.3,1,Clear,34,23,none,0,,0
13,82645,30342,30719,21584,13,0.741,0.115,Soft,3,10.6,8.1,6.6,10.6,5.1,2.58,100.0,0,Clear,34,23,none,0,,0
14,83357,30652,31014,21691,13,0.954,0.131,Soft,4,15.5,11.6,9.7,15.5,7.9,2.59,100.0,0,Clear,34,23,none,0,,0
15,82789,29868,31632,21289,12,0.441,0.216,Soft,5,20.1,15.2,13.1,20.1,10.7,2.62,98.6,0,Clear,34,23,none,0,,0
16,82845,30805,30977,21063,12,3.142,0.949,Soft,6,24.8,18.8,16.4,24.8,13.2,2.46,90.1,3,Clear,34,23,none,0,,0
17,82453,30574,30566,21313,12,2.648,0.715,Soft,7,29.6,22.8,19.3,29.6,16.0,2.32,100.0,0,Clear,34,23,none,0,,0
18,82456,31886,30753,19817,12,0.832,1.627,Soft,8,34.4,26.4,22.3,34.4,18.5,0.00,4.1,0,Clear,33,22,none,0,,0
