lap,lap_time_ms,sector1_ms,sector2_ms,sector3_ms,position,gap_ahead_s,gap_behind_s,tire_compound,tire_age,tire_wear_max,tire_wear_fl,tire_wear_fr,tire_wear_rl,tire_wear_rr,fuel_remaining_laps,ers_percent,ers_mode,weather,track_temp_c,air_temp_c,safety_car_status,pit_this_lap,pit_compound_to,drs_used
1,101091,35607,39598,25886,13,0.435,0.058,Soft,1,3.2,1.9,1.9,3.2,2.4,1.94,35.1,3,Clear,39,26,none,0,,0
2,92098,28611,37874,25613,11,0.602,0.575,Soft,2,8.1,5.4,4.8,8.1,5.0,1.87,3.1,3,Clear,39,26,none,0,,0
3,93340,29095,38478,25767,11,0.979,1.259,Soft,3,13.1,9.0,7.7,13.1,7.6,1.93,7.1,3,Clear,39,26,none,0,,0
4,95594,29337,39920,26337,13,0.476,0.580,Soft,4,18.1,12.9,10.8,18.1,10.2,1.75,0.4,3,Clear,39,26,none,0,,0
5,94361,29078,38899,26384,13,0.702,1.499,Soft,5,23.0,16.6,13.7,23.0,13.0,1.73,5.9,1,Clear,39,26,none,0,,0
6,96899,29336,39199,28364,12,0.000,0.094,Soft,6,28.1,20.5,16.8,28.1,15.9,1.79,8.9,0,Clear,39,26,SC,0,,0
7,139229,226,46727,92276,13,1.569,1.229,Medium,1,0.4,0.2,0.3,0.4,0.0,1.89,30.9,1,Clear,39,26,SC,1,Medium,0
8,111083,29870,43011,38202,12,0.448,0.614,Medium,2,4.4,2.9,2.6,4.4,2.2,2.08,56.4,3,Clear,39,26,none,0,,0
9,93099,28724,38114,26261,11,0.319,0.664,Medium,3,7.9,5.8,4.8,7.9,4.0,1.90,5.4,3,Clear,39,26,none,0,,0
10,93225,29072,38282,25871,11,1.723,0.514,Medium,4,11.7,8.6,7.2,11.7,6.0,1.87,11.7,3,Clear,39,26,none,0,,0
11,93883,29074,38258,26551,11,0.733,0.446,Medium,5,15.2,11.5,9.6,15.2,7.8,1.76,4.2,3,Clear,39,26,none,0,,0
12,92937,29005,38258,25674,11,0.522,1.085,Medium,6,18.9,14.4,11.8,18.9,10.0,1.71,15.2,1,Clear,39,26,none,0,,0
13,93073,29164,38419,25490,11,1.407,0.704,Medium,7,22.9,17.0,14.3,22.9,12.0,1.73,6.2,1,Clear,39,26,none,0,,0
